object_number,platform_raw_first,platform_norm,title_primary,title_norm,title_norm_source,title_aliases,region_norm,language_norm
26516,Nintendo Super Nintendo Entertainment System,SNES,The Magical Quest Starring Mickey Mouse,The Magical Quest Starring Mickey Mouse,primary_ascii,Mickey no Magical Adventure,PAL,en
61148,Nintendo Super Nintendo Entertainment System,SNES,Castlevania Vampire's Kiss,Castlevania Vampire's Kiss,primary_ascii,,PAL,unknown
19878,Nintendo Super Nintendo Entertainment System,SNES,Super Mario All-Stars,Super Mario All-Stars,primary_ascii,,PAL,en
20373,Nintendo Super Nintendo Entertainment System,SNES,Ms. Pac-Man,Ms. Pac-Man,primary_ascii,,PAL,en
301599,Nintendo Super Nintendo Entertainment System,SNES,Old Towers,Old Towers,primary_ascii,,NTSC-U,unknown
1855,Nintendo Super Nintendo Entertainment System,SNES,On the Ball,On the Ball,primary_ascii,Cameltry,PAL,en
56967,Nintendo Super Nintendo Entertainment System,SNES,"Galoob Game Genie Video Game Enhancer, Super Nintendo Entertainment System version, Cartridge pass-thru","Galoob Game Genie Video Game Enhancer, Super Nintendo Entertainment System version, Cartridge pass-thru",primary_ascii,,PAL,unknown
1832,Nintendo Super Nintendo Entertainment System,SNES,Unirally,Unirally,primary_ascii,Uniracers,PAL,en
20379,Nintendo Super Nintendo Entertainment System,SNES,Mortal Kombat,Mortal Kombat,primary_ascii,,PAL,en
56798,Nintendo Super Nintendo Entertainment System,SNES,Yobo Gameware FC-16 Go,Yobo Gameware FC-16 Go,primary_ascii,,UNKNOWN,unknown
19895,Nintendo Super Nintendo Entertainment System,SNES,Another World,Another World,primary_ascii,,PAL,en
37940,Nintendo Super Nintendo Entertainment System,SNES,Final Fantasy Mystic Quest,Final Fantasy Mystic Quest,primary_ascii,,NTSC-U,unknown
60669,Nintendo Super Nintendo Entertainment System,SNES,Mickey Mania,Mickey Mania,primary_ascii,,PAL,unknown
26679,Nintendo Super Nintendo Entertainment System,SNES,Indiana Jones' Greatest Adventures,Indiana Jones' Greatest Adventures,primary_ascii,,PAL,en
42332,Nintendo Super Nintendo Entertainment System,SNES,WWF Super Wrestlemania,WWF Super Wrestlemania,primary_ascii,,PAL,unknown
1849,Nintendo Super Nintendo Entertainment System,SNES,Pushover,Pushover,primary_ascii,,PAL,en
19749,Nintendo Super Nintendo Entertainment System,SNES,SimCity,SimCity,primary_ascii,,PAL,en
20436,Nintendo Super Nintendo Entertainment System,SNES,Tintin in Tibet,Tintin in Tibet,primary_ascii,,PAL,en
26639,Nintendo Super Nintendo Entertainment System,SNES,Tetris 2,Tetris 2,primary_ascii,Tetris Flash,PAL,en
53741,Nintendo Super Nintendo Entertainment System,SNES,Mario Paint Deutscher Bildschirmtext + 76 Seiten-Spieleberater inkl.,Mario Paint Deutscher Bildschirmtext + 76 Seiten-Spieleberater inkl.,primary_ascii,Mario Paint,PAL,unknown
60675,Nintendo Super Nintendo Entertainment System,SNES,Kick Off 3 European Challenge,Kick Off 3 European Challenge,primary_ascii,,PAL,unknown
79211,Nintendo Super Nintendo Entertainment System,SNES,Super Turrican Collection,Super Turrican Collection,primary_ascii,,NTSC-U,en
26553,Nintendo Super Nintendo Entertainment System,SNES,Rise of the Robots,Rise of the Robots,primary_ascii,,PAL,en
1815,Nintendo Super Nintendo Entertainment System,SNES,Zoop,Zoop,primary_ascii,,PAL,en
40354,Nintendo Super Nintendo Entertainment System,SNES,Best of the Best Championship Karate,Best of the Best Championship Karate,primary_ascii,,PAL,unknown
19769,Nintendo Super Nintendo Entertainment System,SNES,Choplifter III,Choplifter III,primary_ascii,,PAL,en
64694,Nintendo Super Nintendo Entertainment System,SNES,Joe & Mac Ultimate Caveman Collection,Joe & Mac Ultimate Caveman Collection,primary_ascii,,UNKNOWN,unknown
26573,Nintendo Super Nintendo Entertainment System,SNES,Wing Commander,Wing Commander,primary_ascii,,PAL,en
42392,Nintendo Super Nintendo Entertainment System,SNES,Tetris & Dr. Mario,Tetris & Dr. Mario,primary_ascii,,PAL,unknown
37957,Nintendo Super Nintendo Entertainment System,SNES,Super R-Type,Super R-Type,primary_ascii,,NTSC-U,unknown
37963,Nintendo Super Nintendo Entertainment System,SNES,Inindo Way of the Ninja,Inindo Way of the Ninja,primary_ascii,,NTSC-U,unknown
19789,Nintendo Super Nintendo Entertainment System,SNES,Magic Sword,Magic Sword,primary_ascii,,PAL,en
26622,Nintendo Super Nintendo Entertainment System,SNES,Another World,Another World,primary_ascii,,PAL,en
1835,Nintendo Super Nintendo Entertainment System,SNES,Plok,Plok,primary_ascii,,PAL,en
19812,Nintendo Super Nintendo Entertainment System,SNES,Super Punch-Out!!,Super Punch-Out!!,primary_ascii,,PAL,en
20416,Nintendo Super Nintendo Entertainment System,SNES,Tiny Toon Adventures Wild & Wacky Sports,Tiny Toon Adventures Wild & Wacky Sports,primary_ascii,Tiny Toon Adventures: Wacky Sports Challenge,PAL,en
26559,Nintendo Super Nintendo Entertainment System,SNES,Garry Kitchen's Super Battletank,Garry Kitchen's Super Battletank,primary_ascii,Garry Kitchen's Super Battletank War in the Gulf,PAL,en
61154,Nintendo Super Nintendo Entertainment System,SNES,Super Ghouls 'n Ghosts,Super Ghouls 'n Ghosts,primary_ascii,,PAL,unknown
20310,Nintendo Super Nintendo Entertainment System,SNES,FIFA 97,FIFA 97,primary_ascii,,PAL,en
42996,Nintendo Super Nintendo Entertainment System,SNES,Sullivan Bluth Presents Dragon's Lair,Sullivan Bluth Presents Dragon's Lair,primary_ascii,,PAL,unknown
42647,Nintendo Super Nintendo Entertainment System,SNES,Dragon The Bruce Lee Story,Dragon The Bruce Lee Story,primary_ascii,,PAL,unknown
63797,Nintendo Super Nintendo Entertainment System,SNES,"ASCII Super Advantage, Arcade controller","ASCII Super Advantage, Arcade controller",primary_ascii,,PAL,unknown
19875,Nintendo Super Nintendo Entertainment System,SNES,Kirby's Dream Course,Kirby's Dream Course,primary_ascii,,PAL,en
42349,Nintendo Super Nintendo Entertainment System,SNES,Micro Machines 2 Turbo Tournament,Micro Machines 2 Turbo Tournament,primary_ascii,,PAL,unknown
1872,Nintendo Super Nintendo Entertainment System,SNES,Pink Goes to Hollywood,Pink Goes to Hollywood,primary_ascii,Pink Panther,PAL,en
19775,Nintendo Super Nintendo Entertainment System,SNES,Super Double Dragon,Super Double Dragon,primary_ascii,,PAL,en
20316,Nintendo Super Nintendo Entertainment System,SNES,NBA Jam,NBA Jam,primary_ascii,,PAL,en
19758,Nintendo Super Nintendo Entertainment System,SNES,Turn and Burn No-Fly Zone,Turn and Burn No-Fly Zone,primary_ascii,,PAL,en
26588,Nintendo Super Nintendo Entertainment System,SNES,X-Kaliber 2097,X-Kaliber 2097,primary_ascii,,PAL,en
26565,Nintendo Super Nintendo Entertainment System,SNES,Super Bomberman 2,Super Bomberman 2,primary_ascii,,PAL,en
40343,Nintendo Super Nintendo Entertainment System,SNES,Cool Spot,Cool Spot,primary_ascii,,PAL,unknown
26519,Nintendo Super Nintendo Entertainment System,SNES,International Superstar Soccer,International Superstar Soccer,primary_ascii,Jikkyou World Soccer Perfect Eleven,PAL,en
42381,Nintendo Super Nintendo Entertainment System,SNES,Nigel Mansell's World Championship Racing,Nigel Mansell's World Championship Racing,primary_ascii,,PAL,unknown
42836,Nintendo Super Nintendo Entertainment System,SNES,The Magical Quest Starring Mickey Mouse,The Magical Quest Starring Mickey Mouse,primary_ascii,,PAL,unknown
40466,Nintendo Super Nintendo Entertainment System,SNES,Micro Machine,Micro Machine,primary_ascii,,PAL,unknown
42759,Nintendo Super Nintendo Entertainment System,SNES,Super Game Boy,Super Game Boy,primary_ascii,,PAL,unknown
1858,Nintendo Super Nintendo Entertainment System,SNES,Kick Off 3 European Challenge,Kick Off 3 European Challenge,primary_ascii,,PAL,en
26582,Nintendo Super Nintendo Entertainment System,SNES,Cannon Fodder,Cannon Fodder,primary_ascii,,PAL,en
42318,Nintendo Super Nintendo Entertainment System,SNES,Flashback,Flashback,primary_ascii,,PAL,unknown
19741,Nintendo Super Nintendo Entertainment System,SNES,The Legend of Zelda A Link to the Past,The Legend of Zelda A Link to the Past,primary_ascii,,PAL,en
26688,Nintendo Super Nintendo Entertainment System,SNES,The Pagemaster,The Pagemaster,primary_ascii,,PAL,en
43005,Nintendo Super Nintendo Entertainment System,SNES,Street Fighter II,Street Fighter II,primary_ascii,,PAL,unknown
58863,Nintendo Super Nintendo Entertainment System,SNES,"Wild Things Energiser, Controller","Wild Things Energiser, Controller",primary_ascii,,ACCESSORY,unknown
20382,Nintendo Super Nintendo Entertainment System,SNES,Blazing Skies,Blazing Skies,primary_ascii,,PAL,en
26628,Nintendo Super Nintendo Entertainment System,SNES,Super Mario All-Stars,Super Mario All-Stars,primary_ascii,Super Mario Collection,PAL,en
19904,Nintendo Super Nintendo Entertainment System,SNES,Kick Off,Kick Off,primary_ascii,,PAL,en
19844,Nintendo Super Nintendo Entertainment System,SNES,True Lies,True Lies,primary_ascii,Schwarzenegger True Lies A James Cameron Film,PAL,en
300399,Nintendo Super Nintendo Entertainment System,SNES,Street Fighter II Turbo,Street Fighter II Turbo,primary_ascii,Street Fighter 2 Turbo,PAL,en
60678,Nintendo Super Nintendo Entertainment System,SNES,Newman/Haas IndyCar featuring Nigel Mansell,Newman/Haas IndyCar featuring Nigel Mansell,primary_ascii,,PAL,unknown
1798,Nintendo Super Nintendo Entertainment System,SNES,Super Star Wars Return of the Jedi,Super Star Wars Return of the Jedi,primary_ascii,,PAL,en
20339,Nintendo Super Nintendo Entertainment System,SNES,Clay Fighter 2 Judgment Clay,Clay Fighter 2 Judgment Clay,primary_ascii,,PAL,en
19864,Nintendo Super Nintendo Entertainment System,SNES,Super Battletank 2,Super Battletank 2,primary_ascii,,PAL,en
20362,Nintendo Super Nintendo Entertainment System,SNES,Indiana Jones' Greatest Adventures,Indiana Jones' Greatest Adventures,primary_ascii,,PAL,en
1818,Nintendo Super Nintendo Entertainment System,SNES,Mickey Mania,Mickey Mania,primary_ascii,Mickey Mania The Timeless Adventures of Mickey Mouse,PAL,en
1861,Nintendo Super Nintendo Entertainment System,SNES,John Madden Football '93,John Madden Football '93,primary_ascii,John Madden Football 93|Pro Football '93,PAL,en
1838,Nintendo Super Nintendo Entertainment System,SNES,Looney Tunes Road Runner,Looney Tunes Road Runner,primary_ascii,Road Runner's Death Valley Rally|Road Runner vs. Wile E. Coyote,PAL,en
19884,Nintendo Super Nintendo Entertainment System,SNES,Krusty's Super Fun House,Krusty's Super Fun House,primary_ascii,,PAL,en
26625,Nintendo Super Nintendo Entertainment System,SNES,Super Punch-Out!!,Super Punch-Out!!,primary_ascii,,PAL,en
87,Nintendo Super Nintendo Entertainment System,SNES,Prince of Persia,Prince of Persia,primary_ascii,,PAL,en
26648,Nintendo Super Nintendo Entertainment System,SNES,Taz-Mania,Taz-Mania,primary_ascii,,PAL,en
40592,Nintendo Super Nintendo Entertainment System,SNES,Aaahh!!! Real Monsters,Aaahh!!! Real Monsters,primary_ascii,,PAL,unknown
1881,Nintendo Super Nintendo Entertainment System,SNES,Tetris & Dr. Mario,Tetris & Dr. Mario,primary_ascii,Tetris & Dr Mario|Tetris and Dr. Mario|Tetris and Doctor Mario,PAL,en
60658,Nintendo Super Nintendo Entertainment System,SNES,Aguri Suzuki F1 Super Driving,Aguri Suzuki F1 Super Driving,primary_ascii,,PAL,unknown
42295,Nintendo Super Nintendo Entertainment System,SNES,FIFA Soccer 96,FIFA Soccer 96,primary_ascii,FIFA 96 Virtual Soccer Stadium,PAL,unknown
19927,Nintendo Super Nintendo Entertainment System,SNES,Disney Donald in Maui Mallard,Disney Donald in Maui Mallard,primary_ascii,,PAL,en
19778,Nintendo Super Nintendo Entertainment System,SNES,Battle Clash,Battle Clash,primary_ascii,,PAL,en
19821,Nintendo Super Nintendo Entertainment System,SNES,The Mask,The Mask,primary_ascii,,PAL,en
20319,Nintendo Super Nintendo Entertainment System,SNES,NHL Hockey '94,NHL Hockey '94,primary_ascii,NHL '94,PAL,en
57010,Nintendo Super Nintendo Entertainment System,SNES,"Super NES Score Master, Arcade controller","Super NES Score Master, Arcade controller",primary_ascii,,PAL,unknown
26562,Nintendo Super Nintendo Entertainment System,SNES,The Adventures of Tintin Prisoners of the Sun,The Adventures of Tintin Prisoners of the Sun,primary_ascii,Las Aventuras de Tintin El Templo del Sol|Les Aventures de Tintin Le Temple du Soleil|Kuifje De Zonnetempel|Tim und Struppi Der Sonnentempel,PAL,unknown
42301,Nintendo Super Nintendo Entertainment System,SNES,Val d'Isere Championship,Val d'Isere Championship,primary_ascii,,PAL,unknown
42842,Nintendo Super Nintendo Entertainment System,SNES,Seaquest DSV,Seaquest DSV,primary_ascii,,PAL,unknown
19924,Nintendo Super Nintendo Entertainment System,SNES,Super Bomberman,Super Bomberman,primary_ascii,,PAL,en
53223,Nintendo Super Nintendo Entertainment System,SNES,Datel Pro Action Replay 2 for the Super NES,Datel Pro Action Replay 2 for the Super NES,primary_ascii,,PAL,unknown
42384,Nintendo Super Nintendo Entertainment System,SNES,Phantom 2040,Phantom 2040,primary_ascii,,PAL,unknown
93,Nintendo Super Nintendo Entertainment System,SNES,Illusion of Time,Illusion of Time,primary_ascii,,PAL,en
19761,Nintendo Super Nintendo Entertainment System,SNES,Batman Forever,Batman Forever,primary_ascii,,PAL,en
42361,Nintendo Super Nintendo Entertainment System,SNES,Winter Gold,Winter Gold,primary_ascii,,PAL,unknown
30312,Nintendo Super Nintendo Entertainment System,SNES,Super Nintendo Entertainment System Street Fighter II set,Super Nintendo Entertainment System Street Fighter II set,primary_ascii,Super Nintendo Entertainment System|Street Fighter II|Street Fighter 2,PAL,unknown
68911,Nintendo Super Nintendo Entertainment System,SNES,Super Soccer,Super Soccer,primary_ascii,,PAL,unknown
19907,Nintendo Super Nintendo Entertainment System,SNES,Nigel Mansell's World Championship,Nigel Mansell's World Championship,primary_ascii,,PAL,en
42378,Nintendo Super Nintendo Entertainment System,SNES,Sensible Soccer Europeans Champions,Sensible Soccer Europeans Champions,primary_ascii,,PAL,unknown
26545,Nintendo Super Nintendo Entertainment System,SNES,Parodius,Parodius,primary_ascii,,PAL,en
60681,Nintendo Super Nintendo Entertainment System,SNES,Alien 3,Alien 3,primary_ascii,,PAL,unknown
34265,Nintendo Super Nintendo Entertainment System,SNES,"Leda LMP Gamester Arcade Video Game Control Centre, Console storage system","Leda LMP Gamester Arcade Video Game Control Centre, Console storage system",primary_ascii,,PAL,unknown
43008,Nintendo Super Nintendo Entertainment System,SNES,Donkey Kong Country,Donkey Kong Country,primary_ascii,,PAL,unknown
19755,Nintendo Super Nintendo Entertainment System,SNES,Arkanoid,Arkanoid,primary_ascii,Arkanoid: Doh it Again,PAL,en
20342,Nintendo Super Nintendo Entertainment System,SNES,Battletoads in Battlemaniacs,Battletoads in Battlemaniacs,primary_ascii,,PAL,en
78862,Nintendo Super Nintendo Entertainment System,SNES,Pro Action Replay for Super NES,Pro Action Replay for Super NES,primary_ascii,,UNKNOWN,unknown
26585,Nintendo Super Nintendo Entertainment System,SNES,Super Soccer,Super Soccer,primary_ascii,,PAL,en
42321,Nintendo Super Nintendo Entertainment System,SNES,Pinball Fantasies,Pinball Fantasies,primary_ascii,,PAL,unknown
42919,Nintendo Super Nintendo Entertainment System,SNES,Super Tennis,Super Tennis,primary_ascii,,PAL,unknown
19801,Nintendo Super Nintendo Entertainment System,SNES,Spirou,Spirou,primary_ascii,,PAL,en
37946,Nintendo Super Nintendo Entertainment System,SNES,Secret of Mana,Secret of Mana,primary_ascii,,NTSC-U,unknown
42278,Nintendo Super Nintendo Entertainment System,SNES,NHL 96,NHL 96,primary_ascii,,PAL,unknown
1864,Nintendo Super Nintendo Entertainment System,SNES,Super International Cricket,Super International Cricket,primary_ascii,,PAL,en
43486,Nintendo Super Famicom,SFC,Game Boy Printer,Game Boy Printer,primary_ascii,,UNKNOWN,unknown
20385,Nintendo Super Nintendo Entertainment System,SNES,Winter Gold,Winter Gold,primary_ascii,,PAL,en
1841,Nintendo Super Nintendo Entertainment System,SNES,Super Tennis,Super Tennis,primary_ascii,Super Tennis World Circuit,PAL,en
19818,Nintendo Super Nintendo Entertainment System,SNES,Zombies,Zombies,primary_ascii,Zombies Ate my Neighbors,PAL,en
42653,Nintendo Super Nintendo Entertainment System,SNES,Tetris Attack,Tetris Attack,primary_ascii,,PAL,unknown
79194,Nintendo Super Nintendo Entertainment System,SNES,Ninja JaJaMaru Super Ninja Kid Limited Edition,Ninja JaJaMaru Super Ninja Kid Limited Edition,primary_ascii,,NTSC-U,en
19887,Nintendo Super Nintendo Entertainment System,SNES,Lucky Luke,Lucky Luke,primary_ascii,,PAL,en
19861,Nintendo Super Nintendo Entertainment System,SNES,Lemmings 2 The Tribes,Lemmings 2 The Tribes,primary_ascii,,PAL,en
26665,Nintendo Super Nintendo Entertainment System,SNES,B.O.B.,B.O.B.,primary_ascii,BOB|Space Funky B.O.B.,PAL,en
19881,Nintendo Super Nintendo Entertainment System,SNES,The Pagemaster,The Pagemaster,primary_ascii,,PAL,en
20322,Nintendo Super Nintendo Entertainment System,SNES,NHL 96,NHL 96,primary_ascii,,PAL,en
33933,Nintendo Super Nintendo Entertainment System,SNES,"Tri-Star 8 Bit Adaptor for SNES, NES / Famicom Adapter","Tri-Star 8 Bit Adaptor for SNES, NES / Famicom Adapter",primary_ascii,,PAL,unknown
26608,Nintendo Super Nintendo Entertainment System,SNES,Super Metroid,Super Metroid,primary_ascii,,PAL,en
1821,Nintendo Super Nintendo Entertainment System,SNES,Cutthroat Island,Cutthroat Island,primary_ascii,,PAL,en
19824,Nintendo Super Nintendo Entertainment System,SNES,Cliffhanger,Cliffhanger,primary_ascii,,PAL,en
20365,Nintendo Super Nintendo Entertainment System,SNES,Darius Twin,Darius Twin,primary_ascii,,PAL,en
20351,Nintendo Super Nintendo Entertainment System,SNES,Final Fight,Final Fight,primary_ascii,,PAL,en
53318,Nintendo Super Nintendo Entertainment System,SNES,"Hudson Soft Super Multitap HC699, 4 player adapter","Hudson Soft Super Multitap HC699, 4 player adapter",primary_ascii,,PAL,unknown
61149,Nintendo Super Nintendo Entertainment System,SNES,Izzy's Quest for the Olympic Rings,Izzy's Quest for the Olympic Rings,primary_ascii,,PAL,unknown
301589,Nintendo Super Nintendo Entertainment System,SNES,Fork Parker's Crunch Out,Fork Parker's Crunch Out,primary_ascii,,NTSC-U,unknown
1804,Nintendo Super Nintendo Entertainment System,SNES,Jurassic Park,Jurassic Park,primary_ascii,,PAL,en
19810,Nintendo Super Nintendo Entertainment System,SNES,Pinocchio,Pinocchio,primary_ascii,,PAL,en
42287,Nintendo Super Nintendo Entertainment System,SNES,Carrier Aces,Carrier Aces,primary_ascii,,PAL,unknown
42782,Nintendo Super Nintendo Entertainment System,SNES,Prince of Persia,Prince of Persia,primary_ascii,,PAL,unknown
42951,Nintendo Super Nintendo Entertainment System,SNES,Stunt Race FX,Stunt Race FX,primary_ascii,,PAL,unknown
19787,Nintendo Super Nintendo Entertainment System,SNES,Stunt Race FX,Stunt Race FX,primary_ascii,,PAL,en
20328,Nintendo Super Nintendo Entertainment System,SNES,Seaquest DSV,Seaquest DSV,primary_ascii,,PAL,en
42387,Nintendo Super Nintendo Entertainment System,SNES,Star Trek Starfleet Academy,Star Trek Starfleet Academy,primary_ascii,,PAL,unknown
70955,Nintendo Super Nintendo Entertainment System,SNES,Jurassic Park Collector's Edition,Jurassic Park Collector's Edition,primary_ascii,Jurassic Park,UNKNOWN,unknown
79,Nintendo Super Nintendo Entertainment System,SNES,Super Metroid,Super Metroid,primary_ascii,Metroid 3,PAL,en
37955,Nintendo Super Nintendo Entertainment System,SNES,Demon's Crest,Demon's Crest,primary_ascii,,NTSC-U,unknown
57272,Nintendo Super Famicom,SFC,"Ascii Grip ASC-0401J, Controller, アスキーグリップ","Ascii Grip ASC-0401J, Controller, アスキーグリップ",primary_fallback,,PAL,unknown
60670,Nintendo Super Nintendo Entertainment System,SNES,Stunt Race FX,Stunt Race FX,primary_ascii,,PAL,unknown
42327,Nintendo Super Nintendo Entertainment System,SNES,True Lies,True Lies,primary_ascii,,PAL,unknown
53736,Nintendo Super Nintendo Entertainment System,SNES,Terranigma Deutscher Bildschirmtext + 76 Seiten-Spieleberater inkl.,Terranigma Deutscher Bildschirmtext + 76 Seiten-Spieleberater inkl.,primary_ascii,Terranigma,PAL,unknown
1844,Nintendo Super Nintendo Entertainment System,SNES,Super Mario World,Super Mario World,primary_ascii,,PAL,en
1850,Nintendo Super Nintendo Entertainment System,SNES,Super Mario Kart,Super Mario Kart,primary_ascii,,PAL,en
42968,Nintendo Super Nintendo Entertainment System,SNES,Smash Tennis,Smash Tennis,primary_ascii,,PAL,unknown
79160,Nintendo Super Nintendo Entertainment System,SNES,Jim Power The Lost Dimension in 3-D Limited Edition,Jim Power The Lost Dimension in 3-D Limited Edition,primary_ascii,,PAL,en
43014,Nintendo Super Nintendo Entertainment System,SNES,Donkey Kong Country 3 Dixie Kong's Double Trouble!,Donkey Kong Country 3 Dixie Kong's Double Trouble!,primary_ascii,,PAL,unknown
19770,Nintendo Super Nintendo Entertainment System,SNES,Foreman for Real,Foreman for Real,primary_ascii,,PAL,en
40664,Nintendo Super Nintendo Entertainment System,SNES,NHLPA Hockey '93,NHLPA Hockey '93,primary_ascii,,PAL,unknown
19747,Nintendo Super Nintendo Entertainment System,SNES,Urban Strike The Sequel to Jungle Strike,Urban Strike The Sequel to Jungle Strike,primary_ascii,,PAL,en
19913,Nintendo Super Nintendo Entertainment System,SNES,Brett Hull Hockey,Brett Hull Hockey,primary_ascii,,PAL,en
20411,Nintendo Super Nintendo Entertainment System,SNES,Super Smash T.V.,Super Smash T.V.,primary_ascii,Smash TV,PAL,en
19890,Nintendo Super Nintendo Entertainment System,SNES,Eek! the Cat,Eek! the Cat,primary_ascii,,PAL,en
26554,Nintendo Super Nintendo Entertainment System,SNES,The Adventures of Mighty Max,The Adventures of Mighty Max,primary_ascii,,PAL,en
19933,Nintendo Super Nintendo Entertainment System,SNES,Flashback,Flashback,primary_ascii,,PAL,en
20431,Nintendo Super Nintendo Entertainment System,SNES,Midway Presents Arcade's Greatest Hits The Atari Collection 1,Midway Presents Arcade's Greatest Hits The Atari Collection 1,primary_ascii,,PAL,en
19790,Nintendo Super Nintendo Entertainment System,SNES,The Simpsons Bart's Nightmare,The Simpsons Bart's Nightmare,primary_ascii,,PAL,en
37958,Nintendo Super Nintendo Entertainment System,SNES,Cyber Spin,Cyber Spin,primary_ascii,,NTSC-U,unknown
60687,Nintendo Super Nintendo Entertainment System,SNES,Pac-Attack,Pac-Attack,primary_ascii,,PAL,unknown
26574,Nintendo Super Nintendo Entertainment System,SNES,World Cup USA 94,World Cup USA 94,primary_ascii,,PAL,en
37935,Nintendo Super Nintendo Entertainment System,SNES,Super Castlevania IV,Super Castlevania IV,primary_ascii,Super Castlevania 4,NTSC-U,unknown
19764,Nintendo Super Nintendo Entertainment System,SNES,Williams Arcade's Greatest Hits,Williams Arcade's Greatest Hits,primary_ascii,,PAL,en
61143,Nintendo Super Nintendo Entertainment System,SNES,NHL 97,NHL 97,primary_ascii,,PAL,unknown
19870,Nintendo Super Nintendo Entertainment System,SNES,Jimmy Connors Pro Tennis Tour,Jimmy Connors Pro Tennis Tour,primary_ascii,,PAL,en
20368,Nintendo Super Nintendo Entertainment System,SNES,Super Morph,Super Morph,primary_ascii,,PAL,en
26568,Nintendo Super Nintendo Entertainment System,SNES,GP-1,GP-1,primary_ascii,GP 1,PAL,en
26617,Nintendo Super Nintendo Entertainment System,SNES,Star Trek Deep Space Nine Crossroads of Time,Star Trek Deep Space Nine Crossroads of Time,primary_ascii,,PAL,en
37978,Nintendo Super Nintendo Entertainment System,SNES,Super Probotector Alien Rebels,Super Probotector Alien Rebels,primary_ascii,,PAL,unknown
42307,Nintendo Super Nintendo Entertainment System,SNES,Winter Olympics Lillehammer 94,Winter Olympics Lillehammer 94,primary_ascii,,PAL,unknown
42344,Nintendo Super Nintendo Entertainment System,SNES,Theme Park,Theme Park,primary_ascii,,PAL,unknown
1867,Nintendo Super Nintendo Entertainment System,SNES,Kirby's Dream Course,Kirby's Dream Course,primary_ascii,Kirby Bowl,PAL,en
42991,Nintendo Super Nintendo Entertainment System,SNES,Blazing Skies,Blazing Skies,primary_ascii,,PAL,unknown
66456,Nintendo Super Famicom,SFC,F-Zero エフゼロ,F-Zero エフゼロ,primary_fallback,,NTSC-J,ja
1824,Nintendo Super Nintendo Entertainment System,SNES,Archer Maclean's Super Dropzone,Archer Maclean's Super Dropzone,primary_ascii,Super Dropzone,PAL,en
26611,Nintendo Super Nintendo Entertainment System,SNES,James Bond Jr,James Bond Jr,primary_ascii,James Bond Jr.|James Bond Junior,PAL,en
30939,Nintendo Super Nintendo Entertainment System,SNES,"Hyperkin Supaboy, Portable Super Nintendo Entertainment System","Hyperkin Supaboy, Portable Super Nintendo Entertainment System",primary_ascii,,UNKNOWN,unknown
37972,Nintendo Super Nintendo Entertainment System,SNES,Operation Europe Path to Victory 1939-45,Operation Europe Path to Victory 1939-45,primary_ascii,,NTSC-U,unknown
42350,Nintendo Super Nintendo Entertainment System,SNES,PGA Tour Golf,PGA Tour Golf,primary_ascii,,PAL,unknown
40415,Nintendo Super Nintendo Entertainment System,SNES,King Arthur's World,King Arthur's World,primary_ascii,,PAL,unknown
79209,Nintendo Super Nintendo Entertainment System,SNES,Super Turrican 2 Limited Edition,Super Turrican 2 Limited Edition,primary_ascii,,NTSC-U,en
1830,Nintendo Super Nintendo Entertainment System,SNES,SimCity,SimCity,primary_ascii,,PAL,en
301597,Nintendo Super Nintendo Entertainment System,SNES,Jester,Jester,primary_ascii,,NTSC-U,unknown
19830,Nintendo Super Nintendo Entertainment System,SNES,Super Mario Kart,Super Mario Kart,primary_ascii,,PAL,en
1807,Nintendo Super Nintendo Entertainment System,SNES,Super Goal!,Super Goal!,primary_ascii,Goal!|Super Cup Soccer,PAL,en
19784,Nintendo Super Nintendo Entertainment System,SNES,Street Racer,Street Racer,primary_ascii,,PAL,en
20325,Nintendo Super Nintendo Entertainment System,SNES,Young Merlin,Young Merlin,primary_ascii,,PAL,en
20331,Nintendo Super Nintendo Entertainment System,SNES,Realm,Realm,primary_ascii,,PAL,en
30481,Nintendo Super Nintendo Entertainment System,SNES,Super Hydorah,Super Hydorah,primary_ascii,,UNKNOWN,unknown
36979,Nintendo Super Nintendo Entertainment System,SNES,Data East Classic Collection,Data East Classic Collection,primary_ascii,Fighter's History|Fighter's History Mizoguchi Kiki Ippatsu!!|ファイターズヒストリー 〜溝口危機一髪!!〜|Side Pocket|Magical Drop|Magical Drop II|Magical Drop 2,UNKNOWN,unknown
42954,Nintendo Super Nintendo Entertainment System,SNES,Choplifter III,Choplifter III,primary_ascii,,PAL,unknown
26677,Nintendo Super Nintendo Entertainment System,SNES,Krusty's Super Fun House,Krusty's Super Fun House,primary_ascii,Krusty World,PAL,en
42330,Nintendo Super Nintendo Entertainment System,SNES,The Adams Family,The Adams Family,primary_ascii,,PAL,unknown
60667,Nintendo Super Nintendo Entertainment System,SNES,The Pagemaster,The Pagemaster,primary_ascii,,PAL,unknown
20394,Nintendo Super Nintendo Entertainment System,SNES,Super Castlevania IV,Super Castlevania IV,primary_ascii,,PAL,en
26631,Nintendo Super Nintendo Entertainment System,SNES,De Smurfen,De Smurfen,primary_ascii,Les Schtroumpfs,PAL,unknown
20388,Nintendo Super Nintendo Entertainment System,SNES,Soul Blazer,Soul Blazer,primary_ascii,,PAL,en
1847,Nintendo Super Nintendo Entertainment System,SNES,World Heroes,World Heroes,primary_ascii,,PAL,en
