object_id,parent_object,source_object,title_primary,platform_norm,object_category,is_virtual_child
23853,,23853,Fune Tarou,SFC,Game,False
23854,,23854,Parlor! Mini 6 Pachinko Jikki Simulation,SFC,Game,False
23855,,23855,Shougi Saikyou II Jissen Taikyoku Hen,SFC,Game,False
23856,,23856,NBA Jam Tournament Edition,SFC,Game,False
23857,,23857,Bomberman B-Daman,SFC,Game,False
23858,,23858,Super Family Gerende,SFC,Game,False
23870,,23870,Picross NP Vol. 7,SFC,Game,False
23872,,23872,Picross NP Vol. 1,SFC,Game,False
23875,,23875,Picross NP Vol. 4,SFC,Game,False
23876,,23876,Power Lode Runner,SFC,Game,False
23877,,23877,Famicom Bunko Hajimari no Mori,SFC,Game,False
23878,,23878,Ring ni Kakero,SFC,Game,False
23879,,23879,Zootto Mahjong!,SFC,Game,False
23880,,23880,Super Famicom Wars,SFC,Game,False
23881,,23881,Metal Slader Glory Director's Cut,SFC,Game,False
23882,,23882,Doukyuusei 2,SFC,Game,False
23883,,23883,Genjuu Ryodan,SFC,Game,False
23884,,23884,Tamagotchi Town,SFC,Game,False
23885,,23885,Derby Stallion 98,SFC,Game,False
23886,,23886,Columns,SFC,Game,False
23887,,23887,Dr. Mario,SFC,Game,False
23888,,23888,Super Punch-Out!!,SFC,Game,False
23889,,23889,Wizardry I-II-III Story of Llylgamyn,SFC,Game,False
23891,,23891,Famicom Tantei Club Part II Ushiro ni Tatsu Shoujo,SFC,Game,False
23897,,23897,Super Double Yakuman II,SFC,Game,False
23900,,23900,Super Keiba 2,SFC,Game,False
23904,,23904,Dolucky no Puzzle Tour '94,SFC,Game,False
23906,,23906,Ace o Nerae!,SFC,Game,False
23910,,23910,Rock n' Roll Racing,SFC,Game,False
23911,,23911,Dragon Quest I・II,SFC,Game,False
23912,,23912,Barkley's Power Dunk,SFC,Game,False
23913,,23913,Genocide 2,SFC,Game,False
23914,,23914,Teitoku no Ketsudan,SFC,Game,False
23915,,23915,Nishijin Pachinko 3,SFC,Game,False
23916,,23916,Ganbare Goemon 3 Shishi Juuroku Hyoue no Karakuri Manjigatame,SFC,Game,False
23923,,23923,Doom,SFC,Game,False
23924,,23924,Soreyuke Ebisumaru Karakuri Meiro Kieta Goemon no Nazo!!,SFC,Game,False
23926,,23926,Jissen! Pachislot Hisshouhou! Twin Vol. 2,SFC,Game,False
23930,,23930,Monopoly,SFC,Game,False
23932,,23932,Galaxy Robo,SFC,Game,False
23933,,23933,Ryuuko no Ken,SFC,Game,False
23934,,23934,Super Power League,SFC,Game,False
23935,,23935,Tekichuu Keiba Juku,SFC,Game,False
23936,,23936,The Hunt For Red October,SFC,Game,False
23937,,23937,Ganbare Goemon 2 Kiteretsu Shougun McGuiness,SFC,Game,False
23939,,23939,Human Grand Prix II,SFC,Game,False
23940,,23940,Super Ninja-kun,SFC,Game,False
23941,,23941,Soul & Sword,SFC,Game,False
23942,,23942,Space Invaders The Original Game,SFC,Game,False
23944,,23944,NFL Pro Football '94 John Madden,SFC,Game,False
23946,,23946,Zen Nippon Pro-Wrestling Dash Sekai Saikyou Tag,SFC,Game,False
23947,,23947,Top Racer 2,SFC,Game,False
23948,,23948,Super Billiard Championship Pool,SFC,Game,False
23959,,23959,Youchien Senki Madara,SFC,Game,False
23960,,23960,Sword World SFC,SFC,Game,False
23961,,23961,Bishoujo Senshi Sailor Moon R,SFC,Game,False
23962,,23962,Super Fire Pro Wrestling III Easy Type,SFC,Game,False
23963,,23963,Super Bomberman 3,SFC,Game,False
23964,,23964,PowerMonger Mashou no Bouryaku,SFC,Game,False
23965,,23965,Kidou Senshi V Gundam,SFC,Game,False
23966,,23966,Super Zugan Hako Tenjou Kara no Shoutaijou,SFC,Game,False
23967,,23967,Gambling Hourouki,SFC,Game,False
23968,,23968,Onita Atsushi FMW,SFC,Game,False
23970,,23970,Yume Maboroshi no Gotoku,SFC,Game,False
23971,,23971,World Soccer,SFC,Game,False
23973,,23973,Wolfenstein 3D The Claw of Eisenfaust,SFC,Game,False
23975,,23975,Super Bomberman 5,SFC,Game,False
23976,,23976,Garou Densetsu Special,SFC,Game,False
23977,,23977,Live A Live,SFC,Game,False
23980,,23980,Shin Mahjong,SFC,Game,False
23983,,23983,Zan III Spirits,SFC,Game,False
23985,,23985,Yuujin no Furi-Furi Girls,SFC,Game,False
23989,,23989,Nangoku Shounen Papuwa-kun,SFC,Game,False
23990,,23990,Yadamon Wonderland Dreams,SFC,Game,False
23993,,23993,Super Honmei GI Seiha,SFC,Game,False
24003,,24003,Melfand Stories,SFC,Game,False
24004,,24004,International Tennis Tour,SFC,Game,False
24005,,24005,Super Bomberman 4,SFC,Game,False
24007,,24007,Benkei Gaiden Suna no Shou,SFC,Game,False
24011,,24011,Edo no Kiba,SFC,Game,False
24013,,24013,Slayers,SFC,Game,False
24014,,24014,Esparks Ijikuu Kara no Raihousha,SFC,Game,False
24016,,24016,Super Wagyan Land 2,SFC,Game,False
24018,,24018,Breath of Fire Ryuu no Senshi,SFC,Game,False
24019,,24019,Super Formation Soccer 2,SFC,Game,False
24021,,24021,Shin Momotarou Densetsu,SFC,Game,False
24022,,24022,Hatayama Hachi no Pro Yakyuu News! Jitsmeiban,SFC,Game,False
24023,,24023,Soccer Kid,SFC,Game,False
24026,,24026,Ramos Rui no World Wide Soccer,SFC,Game,False
24027,,24027,Taikou Risshiden,SFC,Game,False
24028,,24028,Nakajima Satoru Kanshuu F-1 Hero 94,SFC,Game,False
24029,,24029,Super Kyuukyoku Harikiri Stadium,SFC,Game,False
24030,,24030,Fire Emblem Monshou no Nazo,SFC,Game,False
24031,,24031,Little Magic,SFC,Game,False
24033,,24033,Super Famista 3,SFC,Game,False
24068,,24068,Battle Cross,SFC,Game,False
24070,,24070,BattleTech,SFC,Game,False
24072,,24072,Pachinko Wars II,SFC,Game,False
24209,,24209,Romancing Sa-Ga 2,SFC,Game,False
24210,,24210,Wing Commander,SFC,Game,False
24237,,24237,Nigel Mansell IndyCar,SFC,Game,False
24239,,24239,Super Fire Pro Wrestling III Final Bout,SFC,Game,False
24242,,24242,Gaia Saver Hero Saidai no Sakusen,SFC,Game,False
24244,,24244,Dream Basketball Dunk & Hoop,SFC,Game,False
24246,,24246,Mystery Circle,SFC,Game,False
24247,,24247,Itadaki Street 2 Neon Sign ha Bara Iro ni,SFC,Game,False
24250,,24250,GP-1,SFC,Game,False
24305,,24305,Super Aoki Ookami to Shiroki Meshika Genchou Hishi,SFC,Game,False
24310,,24310,Tetris Battle Gaiden,SFC,Game,False
24337,,24337,Super Pinball Behind The Mask,SFC,Game,False
24379,,24379,Shijou Saikyou League Serie A Ace Striker,SFC,Game,False
26593,,26593,Disney's Jungle Boek,SNES,Game,False
26594,,26594,Disney's The Jungle Book,SNES,Game,False
26613,,26613,Der Rasenmäher-Mann,SNES,Game,False
26689,,26689,Best of the Best Championship Karate,SNES,Game,False
26692,,26692,RoboCop 3,SNES,Game,False
26693,,26693,World Heroes,SNES,Game,False
26695,,26695,Chuck Rock,SNES,Game,False
26696,,26696,Bram Stoker's Dracula,SNES,Game,False
26698,,26698,Hook,SNES,Game,False
26700,,26700,F-Zero,SNES,Game,False
26702,,26702,Super Smash T.V.,SNES,Game,False
26705,,26705,Joe & Mac,SNES,Game,False
26706,,26706,Chrono Trigger,SNES,Game,False
26707,,26707,Darius Twin,SNES,Game,False
26737,,26737,Fatal Fury,SNES,Game,False
26738,,26738,Cyber Spin,SNES,Game,False
26739,,26739,Cool World,SNES,Game,False
26740,,26740,The Lion King,SNES,Game,False
26741,,26741,The Rocketeer,SNES,Game,False
26742,,26742,Alien 3,SNES,Game,False
26743,,26743,Mega Man & Bass,SNES,Game,False
26954,,26954,NBA Live 96,SNES,Game,False
26955,,26955,Foreman for Real,SNES,Game,False
26957,,26957,Super Tennis,SNES,Game,False
26958,,26958,Super Castlevania IV,SNES,Game,False
26959,,26959,Cliffhanger,SNES,Game,False
26960,,26960,Astérix & Obélix,SNES,Game,False
26961,,26961,Super Mario All-Stars,SNES,Game,False
26962,,26962,Secret of Mana,SNES,Game,False
26963,,26963,Super SWIV,SNES,Game,False
26964,,26964,Krusty's Super Fun House,SNES,Game,False
26965,,26965,Sullivan Bluth Presents Dragon's Lair,SNES,Game,False
26966,,26966,Vortex,SNES,Game,False
26967,,26967,Star Trek Starfleet Academy Starship Bridge Simulator,SNES,Game,False
26968,,26968,The Legend of Zelda A Link to the Past,SNES,Game,False
26969,,26969,Blazing Skies,SNES,Game,False
26970,,26970,U.N. Squadron,SNES,Game,False
26971,,26971,The Simpsons Bart's Nightmare,SNES,Game,False
26972,,26972,Mario Paint,SNES,Game,False
26973,,26973,Street Fighter II,SNES,Game,False
26975,,26975,Desert Strike Return to the Gulf,SNES,Game,False
26976,,26976,Yogi Bear's Cartoon Capers,SNES,Game,False
26977,,26977,Mortal Kombat,SNES,Game,False
26978,,26978,Daffy Duck The Marvin Missions,SNES,Game,False
26979,,26979,The Flintstones The Treasure of Sierra Madrock,SNES,Game,False
26980,,26980,True Lies,SNES,Game,False
26981,,26981,Killer Instinct,SNES,Game,False
26982,,26982,Cutthroat Island,SNES,Game,False
26983,,26983,Lagoon,SNES,Game,False
26984,,26984,RoboCop Versus The Terminator,SNES,Game,False
26985,,26985,SeaQuest DSV,SNES,Game,False
26986,,26986,King Arthur's World,SNES,Game,False
26987,,26987,Another World,SNES,Game,False
26990,,26990,Disney's Aladdin,SNES,Game,False
26991,,26991,Young Merlin,SNES,Game,False
26992,,26992,NHL 95,SNES,Game,False
26993,,26993,Blackhawk,SNES,Game,False
26994,,26994,Mighty Morphin Power Rangers,SNES,Game,False
27013,,27013,Gods,SNES,Game,False
27014,,27014,World Cup USA 94,SNES,Game,False
27015,,27015,Best of the Best Championship Karate,SNES,Game,False
27017,,27017,Tintin i Tibet,SNES,Game,False
27018,,27018,Super Bomberman 2,SNES,Game,False
27019,,27019,Val d'Isere Championship,SNES,Game,False
27020,,27020,Axelay,SNES,Game,False
27021,,27021,Dragon The Bruce Lee Story,SNES,Game,False
27022,,27022,The Pagemaster,SNES,Game,False
27023,,27023,Stargate,SNES,Game,False
27026,,27026,Disney's The Jungle Book,SNES,Game,False
31208,,31208,"Super Famicom Jr., スーパーファミコン ジュニア",SFC,Console,False
31350,,31350,"Aura Interactor, Force-feedback device",SFC,Peripheral,False
32234,,32234,"Super Famicom Mouse, スーパーファミコンマウス",SFC,Peripheral,False
32243,,32243,"Sharp Super Famicom Naizou TV SF1 14"", 14G-SF1, TV with integrated Super Famicom, スーパーファミコン内蔵テレビSF1",SFC,Console;Monitor,False
33581,,33581,"Nintendo Satellaview, サテラビュー",SFC,Peripheral,False
33673,,33673,Nintendo Super Famicom,SFC,Console,False
33674,,33674,Super Nes Control Set,SNES,Console,False
33775,,33775,"Super Scope 6 set, SHVC-SSA, スーパースコープ",SFC,Game Bundle,False
33775#1,33775,33775,Super Scope 6,SFC,bundle-child,True
33775#2,33775,33775,スーパースコープ6,SFC,bundle-child,True
33775#3,33775,33775,"Super Famicom Super Scope, Nintendo Scope, Sensor Gun Controller",SFC,bundle-child,True
33867,,33867,"Super Nintendo Entertainment System, SNES Junior Jr., Super NES Control Deck",SNES,Console,False
33942,,33942,"Sports Sciences Tee V Golf, Controller",SNES,Peripheral,False
33964,,33964,Super Nintendo Entertainment System,SNES,Console,False
33979,,33979,"Sharp Super Famicom Naizou TV SF1 21"", 21G-SF1, TV with integrated Super Famicom, スーパーファミコン内蔵テレビSF1",SFC,Console;Monitor,False
34379,,34379,Super Hockey '94,SFC,Game,False
34380,,34380,The Great Battle Gaiden 2 Matsuri da Wasshoi,SFC,Game,False
34381,,34381,Super Formation Soccer 95 della Serie A,SFC,Game,False
34382,,34382,Nitropunks Mightheads,SFC,Game,False
34383,,34383,Cool Spot,SFC,Game,False
34384,,34384,Dokuritsu Sensou Liberty Or Death,SFC,Game,False
34385,,34385,Super Famista 2,SFC,Game,False
34386,,34386,Ancient Magic Bazoo! Mahou Sekai,SFC,Game,False
34387,,34387,Crayon Shin-chan Arashi wo Yobu Enji,SFC,Game,False
34388,,34388,Plok!,SFC,Game,False
34389,,34389,SD Kidou Senshi Gundam 2,SFC,Game,False
34390,,34390,Dharma Doujou,SFC,Game,False
34391,,34391,Bakumatsu Kourinden Oni,SFC,Game,False
34392,,34392,The Great Battle 3,SFC,Game,False
34393,,34393,New 3D Golf Simulation Devil's Course,SFC,Game,False
34394,,34394,Monster Maker III Hikari no Majyutsushi,SFC,Game,False
34395,,34395,Brain Lord,SFC,Game,False
34396,,34396,Jimmy Connors Pro Tennis Tour,SFC,Game,False
34397,,34397,Alcahest,SFC,Game,False
34398,,34398,Dolucky no Kusayakiu,SFC,Game,False
34399,,34399,Sword World SFC 2 Inishie no Kyojin Densetsu,SFC,Game,False
34400,,34400,First Queen Ornic Senki,SFC,Game,False
34401,,34401,Hokuto no Ken 7 Seiken Retsuden Denshousha e no Michi,SFC,Game,False
34404,,34404,Bing Bing! Bingo,SFC,Game,False
34405,,34405,Kikuni Masahiko no Jantoushi Dora Ou 2,SFC,Game,False
34407,,34407,Kamen Rider Kyoufu! Fukkatsu no Shokkaa Gundan!!,SFC,Game,False
34408,,34408,Space Funky B.O.B.,SFC,Game,False
34409,,34409,Super Gussun Oyoyo 2,SFC,Game,False
34410,,34410,Super Kyuukyoku Harikiri Stadium 2,SFC,Game,False
34411,,34411,Slap Stick,SFC,Game,False
34412,,34412,Sugoi Hebereke,SFC,Game,False
34413,,34413,Cyber Knight,SFC,Game,False
34414,,34414,Dual Orb II,SFC,Game,False
34415,,34415,Super Fire Pro Wrestling Queen's Special,SFC,Game,False
34416,,34416,Table Game Daisyugo!! Shougi Mahjong Hanafuda,SFC,Game,False
34417,,34417,Mario no Super Picross,SFC,Game,False
34418,,34418,Kyoraku Sanyo Toyomaru Daiichi Maruhon Parlor! Parlor! 2 Pachinko 5-sha Jikki Simulation Game,SFC,Game,False
34419,,34419,Kid Klown in Crazy Chase,SFC,Game,False
34420,,34420,St. Andrews - Eikou to Rekishi no Old Course,SFC,Game,False
34421,,34421,Game no Tatsujin,SFC,Game,False
34422,,34422,Super Jangou,SFC,Game,False
34423,,34423,Pro Yakyuu Star,SFC,Game,False
34424,,34424,Pro Mahjong Tsuwamono,SFC,Game,False
34425,,34425,Ryuuko no Ken 2,SFC,Game,False
34426,,34426,Super Zugan 2 Tsukanpo Fighter Akina Collection,SFC,Game,False
34427,,34427,Lodoss Tou Senki,SFC,Game,False
34428,,34428,Ultra Baseball Jitsumei Ban 3,SFC,Game,False
34429,,34429,Theme Park,SFC,Game,False
34430,,34430,Furuta Atsuya no Simulation Pro Yakyuu 2,SFC,Game,False
34431,,34431,Super Variable Geo,SFC,Game,False
34432,,34432,Bishoujo Senshi Sailor Moon Super S Fuwa Fuwa Panic,SFC,Game,False
34433,,34433,Shougi Saikyou,SFC,Game,False
34434,,34434,Monstania,SFC,Game,False
34435,,34435,Bounty Sword,SFC,Game,False
34436,,34436,Akazukin Cha Cha,SFC,Game,False
34437,,34437,3x3 Eyes Sazanaizu Jyumahoukan,SFC,Game,False
34438,,34438,Shanghai Banri no Choujou,SFC,Game,False
34439,,34439,Stone Protectors,SFC,Game,False
34591,,34591,Gakkou de Atta Kowai Hanashi,SFC,Game,False
34592,,34592,Tenchi Muyou! Game Hen,SFC,Game,False
34593,,34593,Cu On Pa,SFC,Game,False
34594,,34594,Mujintou Monogatari,SFC,Game,False
34595,,34595,Computer Nouryoku Kaiseki Ultra Baken,SFC,Game,False
34596,,34596,The Great Battle 5,SFC,Game,False
34597,,34597,Motteke Oh! Dorobou,SFC,Game,False
34598,,34598,Pachinko Renchan Tengoku Super CR Special,SFC,Game,False
34599,,34599,Fushigi no Dungeon 2 Furai no Shiren,SFC,Game,False
34600,,34600,Far East Of Eden Tengai Makyou Zero,SFC,Game,False
34601,,34601,Mini Yonku Let's & Go!! Power WGP 2,SFC,Game,False
34602,,34602,Harukanaru Augusta 3 Masters New,SFC,Game,False
34603,,34603,Hayazashi Nidan Morita Shougi 2,SFC,Game,False
34604,,34604,Chaos Seed Fuusui Kairouki,SFC,Game,False
34605,,34605,Shin Nippon Pro Wrestling Kounin '95 Tokyo Dome Battle 7,SFC,Game,False
34606,,34606,Last Bible III,SFC,Game,False
34607,,34607,Animaniacs,SFC,Game,False
34608,,34608,Super Hanafuda 2,SFC,Game,False
34609,,34609,Chou Mahou Tairiku Wozz,SFC,Game,False
34610,,34610,Taikyoku Igo Idaten,SFC,Game,False
34611,,34611,Zero 4 Champ RR-Z,SFC,Game,False
34612,,34612,Kyoraku Sanyo Maruhon Parlor! Parlor! 5 Pachinko 3-sha Jikki Simulation Game,SFC,Game,False
34613,,34613,Kishin Douji Zenki Battle Raiden,SFC,Game,False
34614,,34614,Nichibutsu Collection 1,SFC,Game,False
34615,,34615,Kouryuu no Mimi,SFC,Game,False
34616,,34616,Hissatsu Pachinko Collection 3,SFC,Game,False
34617,,34617,Super Keirin,SFC,Game,False
34618,,34618,Romancing SaGa 3,SFC,Game,False
34619,,34619,LaPlace no Ma,SFC,Game,False
34620,,34620,Donald Duck Mahou no Boushi,SFC,Game,False
34621,,34621,Little Master Niji Iro no Maseki,SFC,Game,False
34622,,34622,Ohmono Black Bass Fishing Jinzouko Hen,SFC,Game,False
34623,,34623,NFL Quarterback Club '96,SFC,Game,False
34624,,34624,Super F1 Circus 2,SFC,Game,False
34625,,34625,Pac-In-Time,SFC,Game,False
34646,,34646,Tenchi wo Kurau Sangokushi Gunyuuden,SFC,Game,False
34657,,34657,Rudra no Hihou,SFC,Game,False
34659,,34659,Human Grand Prix IV F1 Dream Battle,SFC,Game,False
34666,,34666,Asahi Shinbun Rensai Katou Ichi-Ni-San Shougi Shingiryuu,SFC,Game,False
34671,,34671,Nintama Rantarou 3,SFC,Game,False
34674,,34674,Nintama Rantarou,SFC,Game,False
34679,,34679,Pro Mahjong Kiwame 3,SFC,Game,False
34683,,34683,Okamoto Ayako to Match Play Golf Ko Olina Golf Club In Hawaii,SFC,Game,False
34686,,34686,The Atlas Renaissance Voyager,SFC,Game,False
34687,,34687,Super Shougi 3 Kitaihei,SFC,Game,False
34688,,34688,Mystic Ark,SFC,Game,False
34706,,34706,Zenkoku Jyudan Ultra Shinri Game,SFC,Game,False
34707,,34707,Seiken Densetsu 3,SFC,Game,False
34708,,34708,Arkanoid Doh It Again,SFC,Game,False
34709,,34709,Zenkoku Koukou Soccer 2,SFC,Game,False
34710,,34710,Super Chinese World 3 Chou Jigen Dai Sakusen,SFC,Game,False
34711,,34711,Panel de Pon,SFC,Game,False
34712,,34712,AIII S.V. A Ressha de Ikou 3 Super Version,SFC,Game,False
34713,,34713,Akagawa Jirou Majotachi no Nemuri,SFC,Game,False
34714,,34714,Mortal Kombat 2 Kyuukyoku Shinken,SFC,Game,False
34715,,34715,4 Nin Shougi,SFC,Game,False
34716,,34716,WWF WrestleMania The Arcade Game,SFC,Game,False
34717,,34717,Derby Jockey 2,SFC,Game,False
34718,,34718,Chibi Maruko Chan Mezase! Minami no Island!!,SFC,Game,False
34719,,34719,Ruin Arm,SFC,Game,False
34720,,34720,Bushi Seiryuuden Futari no Yuusha,SFC,Game,False
34721,,34721,Heiwa Pachinko World 3,SFC,Game,False
34722,,34722,Fire Emblem Thracia 776,SFC,Game,False
34723,,34723,'96 Zenkoku Koukou Soccer Senshuken,SFC,Game,False
34724,,34724,Super Momotarou Dentetsu DX,SFC,Game,False
34725,,34725,Super Okuman Chouja Game The Game of Billionaire,SFC,Game,False
34726,,34726,Igo Club,SFC,Game,False
34727,,34727,Fishing Koushien,SFC,Game,False
34728,,34728,Block Kuzushi,SFC,Game,False
34729,,34729,Super Chinese Fighter,SFC,Game,False
34730,,34730,Supapoon,SFC,Game,False
34731,,34731,Super Nazo Puyo Lulu no Luu,SFC,Game,False
34732,,34732,Sargeant Saunder's Combat!,SFC,Game,False
34733,,34733,The Pro-Wrestling Saikyou Takada Nobuhiko,SFC,Game,False
34734,,34734,Pro Kishi Jinsei Simulation Shougi no Hanamichi,SFC,Game,False
34735,,34735,Konpeki no Kantai,SFC,Game,False
34736,,34736,Kishin Douji Zenki Denei Raibu,SFC,Game,False
34737,,34737,Parlor! Mini 7 Pachinko Jikki Simulation,SFC,Game,False
34738,,34738,Super Kyoutei 2,SFC,Game,False
34739,,34739,Thoroughbred Breeder III,SFC,Game,False
34740,,34740,Wizardry VI Kindan no Mahitsu,SFC,Game,False
34741,,34741,The Incredible Crash Dummies Dr. Sabu o Sukuidase,SFC,Game,False
34742,,34742,Doraemon 4 Nobita to Tsuki no Oukoku,SFC,Game,False
34743,,34743,Dragon Quest III Soshite Densetsu he...,SFC,Game,False
34744,,34744,Super Puyo Puyo 2,SFC,Game,False
34745,,34745,Mario & Wario,SFC,Game,False
34747,,34747,Jyutei Senki,SFC,Game,False
34748,,34748,Higashio Osamu Kanshuu Super Pro Yakyuu Stadium,SFC,Game,False
34750,,34750,Disney's Bonkers Hollywood Daisakusen!,SFC,Game,False
34752,,34752,Disney's The Lion King,SFC,Game,False
34753,,34753,Galaxy Wars,SFC,Game,False
34757,,34757,Toruneko no Daibouken Fushigi no Dungeon,SFC,Game,False
34758,,34758,Wolverine,SFC,Game,False
34769,,34769,StarFox,SFC,Game,False
34775,,34775,Kachou Shima Kousaku Super Business Adventure,SFC,Game,False
34779,,34779,Kunio-kun no Dodge Ball dayo Zenin Shuugou!,SFC,Game,False
34780,,34780,Lode Runner Twin Justy to Liberty no Daibouken,SFC,Game,False
34781,,34781,Sanrio Shanghai,SFC,Game,False
34782,,34782,Doraemon 3 Nobita to Toki no Hougyoku,SFC,Game,False
34783,,34783,Dossun! Ganseki Battle,SFC,Game,False
34784,,34784,Monster Maker Kids Ousama ni Naritai,SFC,Game,False
34785,,34785,Saibara Reiko no Mahjong Hourouki,SFC,Game,False
34786,,34786,Kentou-Ou World Champion,SFC,Game,False
34787,,34787,Sotsugyou Bangai Hen Nee Mahjong Shiyo!,SFC,Game,False
34788,,34788,Hisshou Pachi-Slot Fun,SFC,Game,False
34792,,34792,Takahashi Meijin no Daibouken Shima II,SFC,Game,False
34793,,34793,Pachi-Slot Love Story,SFC,Game,False
34794,,34794,Dai 3 Ji Super Robot Taisen,SFC,Game,False
34795,,34795,Human Baseball,SFC,Game,False
34796,,34796,World Heroes,SFC,Game,False
34797,,34797,Ruins of Illvanian Illvanian no Shiro,SFC,Game,False
34800,,34800,Bishoujo Janshi Suchii-Pie,SFC,Game,False
34801,,34801,Wakataka Oozumo Yume no Kyoudai Taiketsu,SFC,Game,False
34803,,34803,F-15 Super Strike Eagle,SFC,Game,False
34804,,34804,Thoroughbred Breeder,SFC,Game,False
34806,,34806,Mother 2 Giigu no Gyakushuu,SFC,Game,False
34807,,34807,Dragon Ball Z Super Butouden 3,SFC,Game,False
34808,,34808,Suzuka 8 Hours,SFC,Game,False
34810,,34810,Super Nobunaga no Yabou Zen Koku Ban,SFC,Game,False
34817,,34817,Jikkyou Powerful Pro Yakyuu 2,SFC,Game,False
34818,,34818,Super Drakkhen,SFC,Game,False
34819,,34819,Ranma 1/2 Akanekodan Teki Hihou,SFC,Game,False
34820,,34820,Daikaijuu Monogatari,SFC,Game,False
34821,,34821,Super Valis Akaki Tsuki no Otome,SFC,Game,False
34822,,34822,Popful Mail,SFC,Game,False
34823,,34823,Final Fantasy V,SFC,Game,False
34824,,34824,Hyper Zone,SFC,Game,False
34825,,34825,Ys Wanderers from Ys,SFC,Game,False
34826,,34826,GP-1 RS Rapid Stream,SFC,Game,False
34827,,34827,Ultra Seven,SFC,Game,False
34829,,34829,Pro Yakyuu Nettou Puzzle Stadium,SFC,Game,False
34830,,34830,Ranma 1/2 Chounai Gekitou Hen,SFC,Game,False
34833,,34833,Shin Nippon Pro Wrestling Chou Senshi in Tokyo Dome Fantastic Story,SFC,Game,False
34834,,34834,Destructive,SFC,Game,False
34835,,34835,Yam Yam,SFC,Game,False
34836,,34836,Lethal Enforcers,SFC,Game,False
34837,,34837,Mario Paint,SFC,Game,False
34838,,34838,Mini Yonku Shining Scorpion Ready & Go!!,SFC,Game,False
35370,,35370,Gunforce Battle Fire Engulfed Terror Island,SFC,Game,False
35371,,35371,Shodan Morita Shougi,SFC,Game,False
35372,,35372,Super Mario World,SFC,Game,False
35373,,35373,Ganbare Goemon Yuki Hime Kyuushutsu Emaki,SFC,Game,False
35374,,35374,California Games II,SFC,Game,False
35375,,35375,The Adventures of the Rocketeer,SFC,Game,False
35376,,35376,Super Kick Off,SFC,Game,False
35377,,35377,Sandra no Daibouken Valkyrie Tono Deai,SFC,Game,False
35378,,35378,Ultra Baseball Jitsumei Han,SFC,Game,False
35379,,35379,Syvalion,SFC,Game,False
35380,,35380,Dead Dance,SFC,Game,False
35381,,35381,Choukou Goukami Xardion,SFC,Game,False
35382,,35382,World Class Rugby,SFC,Game,False
35383,,35383,Ginga Eiyuu Densetsu Senjutsu Simulation,SFC,Game,False
35384,,35384,Super Mahjong Taikai,SFC,Game,False
35385,,35385,New 3D Golf Simulation Pebble Beach no Hatou,SFC,Game,False
35386,,35386,Sutte Hakkun,SFC,Game,False
35387,,35387,Heracles no Eikou III Kamigami no Chinmoku,SFC,Game,False
35388,,35388,Dragon Quest V Tenkuu no Hanayome,SFC,Game,False
35389,,35389,Super Birdie Rush,SFC,Game,False
35390,,35390,Super Nobunaga no Yabou Bushou Fuuunroku,SFC,Game,False
35391,,35391,Michael Andretti's Indy Car Challenge,SFC,Game,False
35392,,35392,Pitfall Maya no Daibouken,SFC,Game,False
35393,,35393,Drakkhen,SFC,Game,False
35394,,35394,Return of Double Dragon,SFC,Game,False
35395,,35395,Shinseiki GPX Cyber Formula,SFC,Game,False
35396,,35396,Lord Monarch,SFC,Game,False
35397,,35397,Gousou Jinrai Densetsu Musya,SFC,Game,False
35398,,35398,SD Kidou Senshi Gundam V Sakusen Shidou,SFC,Game,False
35399,,35399,Pro Soccer,SFC,Game,False
35400,,35400,Super Double Yakuman,SFC,Game,False
35401,,35401,Wizardry V Heart of the Maelstrom,SFC,Game,False
35402,,35402,Turf Hero,SFC,Game,False
35403,,35403,Chinhai,SFC,Game,False
35404,,35404,Shijou Saikyou no Quiz Ou Kettei Sen Super,SFC,Game,False
35405,,35405,Lagoon,SFC,Game,False
35406,,35406,Aguri Suzuki no F-1 Super Driving,SFC,Game,False
35407,,35407,Hiryuu no Ken S Golden Fighter,SFC,Game,False
35408,,35408,Super Power League 3,SFC,Game,False
35409,,35409,Nobunaga no Yabou Haouden,SFC,Game,False
35410,,35410,Action Pachio,SFC,Game,False
35411,,35411,Hansei Zaru Jirou-kun no Daibouken,SFC,Game,False
35412,,35412,The Addams Family,SFC,Game,False
35413,,35413,SD Gundam Gaiden Knight Gundam Monogatari Ooinaru Isan,SFC,Game,False
35414,,35414,Soukou Kihei Votoms The Battling Road,SFC,Game,False
35415,,35415,CB Chara Wars Ushinawareta Gag,SFC,Game,False
35416,,35416,Super Fire Pro Wrestling 2,SFC,Game,False
35417,,35417,Shin Megami Tensei,SFC,Game,False
35418,,35418,Jumbo Ozaki no Hole In One,SFC,Game,False
35419,,35419,Kinnikuman Dirty Challenger,SFC,Game,False
35420,,35420,Dragon's Earth,SFC,Game,False
35421,,35421,The Great Battle II Last Fighter Twin,SFC,Game,False
35422,,35422,Hello! Pac-Man,SFC,Game,False
35423,,35423,Final Fantasy VI,SFC,Game,False
35424,,35424,Super Kick Boxing Best of the Best,SFC,Game,False
35425,,35425,Hokuto no Ken 6 Gekitou Denshou Ken Haou he no Michi,SFC,Game,False
35426,,35426,Shounen Ashibe Goma-chan no Yuuenchi Daibouken,SFC,Game,False
