edition_id,title_primary,platform,country,language,release_date,source_object
ED-DB228EA01C,NHL Hockey '94,SNES,EU,en,,20319
ED-DB228EA01C,NHL Hockey '94,SNES,EU,xx,,42838
ED-DB228EA01C,NHL Hockey '94,SNES,EU,xx,,42941
ED-DB228EA01C,NHL Hockey '94,SNES,EU,xx,,42825
ED-DB228EA01C,NHL Hockey '94,SNES,EU,xx,,42328
ED-3CCE172B9A,NHL Hockey '94,SNES,UNK,xx,,20319
ED-3CCE172B9A,NHL Hockey '94,SNES,UNK,xx,,42328
ED-3CCE172B9A,NHL Hockey '94,SNES,UNK,xx,,42825
ED-3CCE172B9A,NHL Hockey '94,SNES,UNK,xx,,42838
ED-3CCE172B9A,NHL Hockey '94,SNES,UNK,xx,,42941
ED-0A454D3C37,NHL Pro Hockey '94,SFC,JP,ja,,9004
ED-0A454D3C37,NHL Pro Hockey '94,SFC,JP,ja,,20566
ED-48E34876BD,NHLPA Hockey '93,SNES,EU,en,,20317
ED-48E34876BD,NHLPA Hockey '93,SNES,EU,xx,,40568
ED-48E34876BD,NHLPA Hockey '93,SNES,EU,xx,,40664
ED-5B8FC38252,NHLPA Hockey '93,SNES,UNK,xx,,20317
ED-5B8FC38252,NHLPA Hockey '93,SNES,UNK,xx,,40568
ED-5B8FC38252,NHLPA Hockey '93,SNES,UNK,xx,,40664
ED-0D13C5443E,"NTT Data Super Famicom Keypad NDK10, Controller",SFC,JP,ja,,55412
ED-2C073FF6F5,NTT Data Super Famicom Modem NDM24,SFC,JP,ja,,55454
ED-65F5DDC788,Nage Libre Seijaku no Suishin,SFC,JP,ja,,10919
ED-65F5DDC788,Nage Libre Seijaku no Suishin,SFC,JP,ja,,23136
ED-8A4BAD4144,Nakajima Satoru Kanshuu F-1 Hero 94,SFC,JP,ja,,24028
ED-D6B1A1D6A2,Nakajima Satoru Super F-1 Hero,SFC,JP,ja,,38396
ED-E1E9CE1FAB,Nakano Kouichi Kanshuu Keirin Ou,SFC,JP,ja,,38880
ED-F7734AB8FD,Namco Open,SFC,JP,ja,,9208
ED-24298026B4,Namcot Open,SFC,JP,ja,,38441
ED-AE7277648D,Nangoku Shounen Papuwa-kun,SFC,JP,ja,,23989
ED-C4AC544DD3,Naruhodo! The World,SFC,JP,ja,,35489
ED-D1C7DEF176,Natsuki Crisis Battle,SFC,GB,ja,,9009
ED-D1C7DEF176,Natsuki Crisis Battle,SFC,GB,ja,,23143
ED-D1C7DEF176,Natsuki Crisis Battle,SFC,JP,ja,,9009
ED-D1C7DEF176,Natsuki Crisis Battle,SFC,JP,ja,,23143
ED-6C8F7A080D,Naxat Super Pinball Jaki Hakai,SFC,JP,ja,,21153
ED-4D9F0379DE,Nekketsu Tairiku Burning Heroes,SFC,JP,ja,,9311
ED-4D9F0379DE,Nekketsu Tairiku Burning Heroes,SFC,JP,ja,,22645
ED-D52BB675E4,Neugier Umi to Kaze no Kodou,SFC,JP,ja,,20237
ED-9FCBED3F86,New 3D Golf Simulation Devil's Course,SFC,JP,ja,,34393
ED-87EBD50418,New 3D Golf Simulation Harukanaru Augusta,SFC,GB,ja,,58876
ED-87EBD50418,New 3D Golf Simulation Harukanaru Augusta,SFC,JP,ja,,58876
ED-6115195E0E,New 3D Golf Simulation Pebble Beach no Hatou,SFC,JP,ja,,35385
ED-6115195E0E,New 3D Golf Simulation Pebble Beach no Hatou,SFC,JP,ja,,55268
ED-6115195E0E,New 3D Golf Simulation Pebble Beach no Hatou,SFC,JP,ja,,55829
ED-0C2DE5F28F,New 3D Golf Simulation Waialae no Kiseki,SFC,JP,ja,,36863
ED-A3B1EC64B7,Newman Haas IndyCar featuring Nigel Mansell,SNES,EU,xx,,42365
ED-358696FC2B,Newman Haas IndyCar featuring Nigel Mansell,SNES,UNK,xx,,42365
ED-A9C497DBE4,Newman/Haas IndyCar featuring Nigel Mansell,SNES,EU,en,,26552
ED-A9C497DBE4,Newman/Haas IndyCar featuring Nigel Mansell,SNES,EU,xx,,60678
ED-8F074623BB,Newman/Haas IndyCar featuring Nigel Mansell,SNES,UNK,xx,,26552
ED-8F074623BB,Newman/Haas IndyCar featuring Nigel Mansell,SNES,UNK,xx,,60678
ED-6FBA520DF0,NewmanHaas IndyCar featuring Nigel Mansell,SNES,EU,xx,,40534
ED-25C8DAA854,NewmanHaas IndyCar featuring Nigel Mansell,SNES,UNK,xx,,40534
ED-D12B7DB56D,Nice de Shot World Course Selections,SFC,JP,ja,,37422
ED-E1706EB6B2,Nichibutsu Arcade Classics,SFC,JP,ja,,23160
ED-E1706EB6B2,Nichibutsu Arcade Classics,SFC,JP,ja,,55474
ED-E1706EB6B2,Nichibutsu Arcade Classics,SFC,JP,ja,,55734
ED-A2164D81EB,Nichibutsu Arcade Classics 2 Heiankyo Alien,SFC,JP,ja,,21664
ED-13EA1B254B,Nichibutsu Collection 1,SFC,JP,ja,,34614
ED-9112D316D2,Nichibutsu Collection 2,SFC,JP,ja,,21440
ED-396FE790FB,Nigel Mansell IndyCar,SFC,JP,ja,,24237
ED-887686F032,Nigel Mansell's F-1 Challenge,SFC,JP,en,,20880
ED-887686F032,Nigel Mansell's F-1 Challenge,SFC,JP,ja,,20880
ED-0AB1E714ED,Nigel Mansell's World Championship,SNES,EU,en,,1843
ED-0AB1E714ED,Nigel Mansell's World Championship,SNES,EU,en,,19907
ED-A15F94F978,Nigel Mansell's World Championship,SNES,UNK,xx,,1843
ED-A15F94F978,Nigel Mansell's World Championship,SNES,UNK,xx,,19907
ED-D7CB6D2BA0,Nigel Mansell's World Championship Racing,SNES,EU,xx,,42381
ED-CD88D98AE4,Nigel Mansell's World Championship Racing,SNES,UNK,xx,,42381
ED-42D6B8CD74,Ninja Combat,NEO-AES,UNK,xx,,16114
ED-0A4108EAD6,Ninja JaJaMaru Super Ninja Kid Limited Edition,SNES,EU,en,,79176
ED-A7D21E6C6B,Ninja JaJaMaru Super Ninja Kid Limited Edition,SNES,UNK,xx,,79176
ED-A7D21E6C6B,Ninja JaJaMaru Super Ninja Kid Limited Edition,SNES,UNK,xx,,79194
ED-0683B30CEA,Ninja JaJaMaru Super Ninja Kid Limited Edition,SNES,US,en,,79194
ED-16173ED98D,Ninja Ryukenden Tomoe,SFC,GB,ja,,36844
ED-16173ED98D,Ninja Ryukenden Tomoe,SFC,JP,ja,,36844
ED-44E280FB80,Nintama Rantarou,SFC,JP,ja,,10344
ED-44E280FB80,Nintama Rantarou,SFC,JP,ja,,34674
ED-AA10FBB736,Nintama Rantarou 2,SFC,JP,ja,,9261
ED-AA10FBB736,Nintama Rantarou 2,SFC,JP,ja,,38274
ED-EE94210DD9,Nintama Rantarou 3,SFC,JP,ja,,34671
ED-94FF90F159,Nintama Rantarou Puzzle Ninjutsu Gakuen Puzzle no Maki,SFC,JP,ja,,23258
ED-A542AB727D,Nintama Rantarou Special,SFC,JP,ja,,21716
ED-D25F22995F,"Nintendo 64 / Super NES Stereo A/V Cable with Euro Connector Plug, Composite Video RCA",N64,EU,xx,,51333
ED-18CACCE28E,"Nintendo 64 / Super NES Stereo A/V Cable with Euro Connector Plug, Composite Video RCA",N64,EU,xx,,51333
ED-73E2719166,"Nintendo AC Adapter HVC-002, PSU, ACアダプタ",FAMICOM,JP,ja,,43301
ED-065C15377B,Nintendo Campus Challenge 1992,SNES,UNK,en,,39356
ED-505E1237BA,"Nintendo RF Switch HVC-003, RFスイッチ",FAMICOM,JP,ja,,43300
ED-6E7F533CA4,"Nintendo Satellaview, サテラビュー",SFC,JP,ja,,33581
ED-E92F1AB41B,"Nintendo Scope, Super Scope, Sensor Gun Controller",SNES,EU,xx,,33774#2
ED-1AFD6C980E,"Nintendo Scope, Super Scope, Sensor Gun Controller",SNES,UNK,xx,,33774#2
ED-A75071DCA3,Nintendo Super Famicom,SFC,JP,xx,,33673
ED-A75071DCA3,Nintendo Super Famicom,SFC,JP,xx,,33038
ED-EFDBF4F13C,"Nintendo Super Famicom Box, Hotel Coin-op Unit",SFC,UNK,xx,,33055
ED-5D0923CB4A,Nishijin Pachinko 3,SFC,JP,ja,,23915
ED-82E3F70363,Nishijin Pachinko Monogatari,SFC,JP,ja,,23246
ED-1E191D637E,Nishijin Pachinko Monogatari 2,SFC,JP,ja,,21650
ED-C18727A777,Nishijin Pachinko Monogatari 3,SFC,JP,ja,,60550
ED-C6C3F6796F,Nitropunks Mightheads,SFC,JP,ja,,34382
ED-9DC9C62F7B,Nobuhiro Takeda no Super Cup Soccer,SFC,JP,ja,,23723
ED-15C4DAA0D9,Nobunaga Kou Ki,SFC,JP,ja,,35645
ED-8932FC1D00,Nobunaga no Yabou Haouden,SFC,JP,ja,,35409
ED-1F84B8CAAE,Nobunaga no Yabou Tenshouki,SFC,GB,ja,,21345
ED-1F84B8CAAE,Nobunaga no Yabou Tenshouki,SFC,GB,ja,,55751
ED-1F84B8CAAE,Nobunaga no Yabou Tenshouki,SFC,JP,ja,,21345
ED-1F84B8CAAE,Nobunaga no Yabou Tenshouki,SFC,JP,ja,,55751
ED-6ABA106CF7,Nomark Baku Haitou Shijou Saikyou no Jakushi Tatsu,SFC,JP,ja,,22330
ED-8F06B36929,Nontan to Issho Kuru Kuru Puzzle,SFC,JP,ja,,38425
ED-DC226C85C6,Nosferatu,SFC,JP,ja,,36937
ED-BCF1EB26D6,Numbers Paradise,SFC,JP,ja,,21790
ED-09458A07C7,Oda Nobunaga Haou no Gundan,SFC,JP,ja,,22438
ED-44701C07CE,Odekake Lester - Lelele no Le (^^,SFC,JP,ja,,38908
ED-BD212FECF6,Ohmono Black Bass Fishing Jinzouko Hen,SFC,GB,ja,,34622
ED-BD212FECF6,Ohmono Black Bass Fishing Jinzouko Hen,SFC,JP,ja,,34622
ED-0A9A169F5D,Okamoto Ayako to Match Play Golf Ko Olina Golf Club In Hawaii,SFC,JP,ja,,34683
ED-683B5FEE99,Old Towers,SNES,UNK,xx,,301599
ED-1B7719514A,Old Towers,SNES,US,xx,,301599
ED-BC45FF1CFD,Olivia's Mystery,SFC,JP,ja,,35438
ED-C9AE0008F7,Olympic Summer Games Atlanta 1996,SNES,EU,en,,19828
ED-E17403ED97,Olympic Summer Games Atlanta 1996,SNES,UNK,xx,,19828
ED-B8B29FD492,On the Ball,SNES,EU,en,,1855
ED-88C521C43D,On the Ball,SNES,UNK,xx,,1855
ED-468B398594,Ongaku Tsukuru Kanadeeru,SFC,GB,ja,,21804
ED-468B398594,Ongaku Tsukuru Kanadeeru,SFC,JP,ja,,21804
ED-6C234CE81E,Onita Atsushi FMW,SFC,JP,ja,,23968
ED-8A9352D289,Onizuka Katsuya Super Virtual Boxing ma Kentou Ou Densetsu,SFC,GB,ja,,20236
ED-8A9352D289,Onizuka Katsuya Super Virtual Boxing ma Kentou Ou Densetsu,SFC,JP,ja,,20236
ED-160D8C4D43,Oozumou Spirit,SFC,JP,ja,,19431
ED-0349E68349,Operation Europe Path to Victory 1939-45,SNES,EU,xx,,37972
ED-611D04BE5A,Operation Europe Path to Victory 1939-45,SNES,EU,xx,,37972
ED-519AC0DE27,Operation Wolf,AMIGA,US,xx,,29329#4
ED-CC1A36DE6A,Oraga Land Shusai Best Farmer Shuukaku-Sai,SFC,GB,ja,,19350
ED-CC1A36DE6A,Oraga Land Shusai Best Farmer Shuukaku-Sai,SFC,JP,ja,,19350
ED-CC1A36DE6A,Oraga Land Shusai Best Farmer Shuukaku-Sai,SFC,US,ja,,19350
ED-EDBD686C5D,Ossu!! Karate-bu,SFC,JP,ja,,38536
ED-99D45C4631,Othello World,SFC,JP,ja,,20055
ED-99D45C4631,Othello World,SFC,JP,ja,,55777
ED-F04E21A39A,Otoboke Ninja Colosseum,SFC,JP,ja,,35523
ED-1342A453BD,Otogirisou,SFC,JP,ja,,35441
ED-1342A453BD,Otogirisou,SFC,JP,ja,,55827
ED-12048B0B50,Ouchan no Oekaki Logic,SFC,JP,ja,,21691
ED-A0DCDB3782,Outer World,SFC,JP,ja,,35452
ED-AB796462A9,P-Man,SFC,JP,ja,,21889
ED-ABD5208131,P47,AMIGA,UNK,xx,,29315#6
ED-180584B719,PGA Tour 96,SNES,EU,en,,19836
ED-180584B719,PGA Tour 96,SNES,EU,xx,,42279
ED-180584B719,PGA Tour 96,SNES,EU,xx,,60648
ED-A7F2112698,PGA Tour 96,SNES,UNK,xx,,19836
ED-A7F2112698,PGA Tour 96,SNES,UNK,xx,,42279
ED-A7F2112698,PGA Tour 96,SNES,UNK,xx,,60648
ED-57444B662B,PGA Tour Golf,SFC,JP,ja,,20063
ED-661A7AB8EA,PGA Tour Golf,SNES,EU,en,,19837
ED-661A7AB8EA,PGA Tour Golf,SNES,EU,xx,,42350
ED-B419836676,PGA Tour Golf,SNES,UNK,xx,,19837
ED-B419836676,PGA Tour Golf,SNES,UNK,xx,,42350
ED-C796E1938A,Pac-Attack,SNES,EU,en,,1836
ED-C796E1938A,Pac-Attack,SNES,EU,xx,,60687
ED-FA1273807D,Pac-Attack,SNES,UNK,xx,,1836
ED-FA1273807D,Pac-Attack,SNES,UNK,xx,,60687
ED-4D5D1CF683,Pac-In-Time,SFC,JP,ja,,34625
ED-25EA453CF7,Pac-Man 2 The New Adventures,SNES,EU,en,,1831
ED-25EA453CF7,Pac-Man 2 The New Adventures,SNES,EU,xx,,61152
ED-76EB6C6C45,Pac-Man 2 The New Adventures,SNES,UNK,xx,,1831
ED-76EB6C6C45,Pac-Man 2 The New Adventures,SNES,UNK,xx,,61152
ED-5120317E5C,Pachi Slot Kenkyuu,SFC,JP,ja,,20874
ED-BF0B64C455,Pachi Slot Shoubushi,SFC,JP,ja,,21144
ED-A45445DF66,Pachi-Slot Love Story,SFC,JP,ja,,34793
ED-607F8B8E61,Pachi-Slot Monogatari PAL Kougyou Special,SFC,JP,ja,,37375
ED-607F8B8E61,Pachi-Slot Monogatari PAL Kougyou Special,SFC,JP,ja,,55746
ED-0A375BB4BA,Pachi-Slot Monogatari Universal Special,SFC,JP,ja,,38499
ED-0A375BB4BA,Pachi-Slot Monogatari Universal Special,SFC,JP,ja,,60438
ED-0A375BB4BA,Pachi-Slot Monogatari Universal Special,SFC,JP,ja,,60581
ED-BB9AAE47C6,Pachinko Challenger V,SFC,JP,en,,38277
ED-BB9AAE47C6,Pachinko Challenger V,SFC,JP,ja,,38277
ED-BBA3BA8908,Pachinko Fan Shouri Sengen,SFC,JP,en,,38830
ED-BBA3BA8908,Pachinko Fan Shouri Sengen,SFC,JP,ja,,38830
ED-487AFDD8A8,Pachinko Maruhi Hisshouhou,SFC,JP,ja,,23190
ED-BFF6C58C45,Pachinko Monogatari 2 Nagoya Shachihoko no Teiou,SFC,JP,ja,,10352
ED-BFF6C58C45,Pachinko Monogatari 2 Nagoya Shachihoko no Teiou,SFC,JP,ja,,38746
ED-BFF6C58C45,Pachinko Monogatari 2 Nagoya Shachihoko no Teiou,SFC,JP,ja,,55266
ED-D4DE961A91,Pachinko Monogatari Pachi Slot mo Arudeyo!!,SFC,JP,ja,,19966
ED-E30C542390,Pachinko Monogatari Pachi-Slot mo Aru deyo!!,SFC,JP,ja,,55229
ED-BE3FF03762,Pachinko Renchan Tengoku Super CR Special,SFC,JP,en,,34598
ED-BE3FF03762,Pachinko Renchan Tengoku Super CR Special,SFC,JP,ja,,34598
ED-066B6EF0CB,Pachinko Wars,SFC,JP,ja,,20190
ED-A0B5E71D04,Pachinko Wars II,SFC,JP,ja,,24072
ED-A0B5E71D04,Pachinko Wars II,SFC,JP,ja,,60454
ED-91FC2E918B,Pachiokun Special,SFC,JP,ja,,21141
ED-78BFF9937C,Pachiokun Special 2,SFC,JP,ja,,38860
ED-2429A1270D,Pachiokun Special 3,SFC,JP,ja,,37358
ED-642E8FFF60,Pachislot Kanzen Kouryaku Universal Shindai Nyuuka Volume 1,SFC,GB,ja,,23261
ED-642E8FFF60,Pachislot Kanzen Kouryaku Universal Shindai Nyuuka Volume 1,SFC,JP,ja,,23261
ED-8C6E56521D,Pachislot Land Pachi Pachi Coin no Densetsu,SFC,JP,ja,,21139
ED-3C649A9BAE,Panel de Pon,SFC,JP,ja,,10295
ED-3C649A9BAE,Panel de Pon,SFC,JP,ja,,34711
ED-3C649A9BAE,Panel de Pon,SFC,JP,ja,,66457
ED-71C9918A10,Panic in Nakayoshi World,SFC,JP,ja,,9810
ED-71C9918A10,Panic in Nakayoshi World,SFC,JP,ja,,37403
ED-659E7AFF22,Paperboy 2,SNES,EU,en,,1871
ED-FF1B032714,Paperboy 2,SNES,UNK,xx,,1871
ED-9A1311935E,Parlor! Mini 2 Pachinko Jikki Simulation Game,SFC,JP,ja,,23238
ED-9A1311935E,Parlor! Mini 2 Pachinko Jikki Simulation Game,SFC,JP,ja,,55652
ED-9A1311935E,Parlor! Mini 2 Pachinko Jikki Simulation Game,SFC,JP,ja,,55879
ED-6945EA3B85,Parlor! Mini 3 Pachinko Jikki Simulation Game,SFC,JP,ja,,23354
ED-0C0486F51F,Parlor! Mini 4 Pachinko Jikki Simulation,SFC,JP,ja,,58864
ED-581CF5717A,Parlor! Mini 4 Pachinko Jikki Simulation Game,SFC,JP,ja,,21552
ED-BC456874CA,Parlor! Mini 5 Pachinko Jikki Simulation,SFC,JP,ja,,59706
ED-BC456874CA,Parlor! Mini 5 Pachinko Jikki Simulation,SFC,JP,ja,,60570
ED-5032600769,Parlor! Mini 5 Pachinko Jikki Simulation Game,SFC,JP,ja,,37406
ED-826313AD69,Parlor! Mini 6 Pachinko Jikki Simulation,SFC,JP,ja,,23854
ED-6D3F702432,Parlor! Mini 7 Pachinko Jikki Simulation,SFC,JP,ja,,34737
ED-FC8B6AE9F8,Parlor! Mini Pachinko Jikki Simulation,SFC,JP,ja,,58843
ED-A2F31C4A7A,Parlor! Mini Pachinko Jikki Simulation Game,SFC,JP,ja,,21471
ED-E75C069688,Parodius,SNES,EU,en,,26545
ED-E75C069688,Parodius,SNES,EU,xx,,60683
ED-E75C069688,Parodius,SNES,EU,xx,,60645
ED-A3DD7FCEB1,Parodius,SNES,UNK,xx,,26545
ED-A3DD7FCEB1,Parodius,SNES,UNK,xx,,60645
ED-A3DD7FCEB1,Parodius,SNES,UNK,xx,,60683
ED-07EBA8DE3C,Parodius Da! Shinwa kara Owarai e,SFC,JP,ja,,9766
ED-10265ECA2D,Parodius da! Shinwa Kara Owarai he,SFC,JP,ja,,35578
ED-F2648412DE,Paws of Fury,SNES,EU,en,,26556
ED-1C60305647,Paws of Fury,SNES,UNK,xx,,26556
ED-794819BED8,Pebble Beach no Hatou New Tournament Edition,SFC,JP,ja,,21646
ED-8B4FD6B1A4,Phalanx The Enforce Fighter A-144,SFC,JP,ja,,36968
ED-1B49165BDA,Phantom 2040,SNES,EU,xx,,42384
ED-5E3F477AF6,Phantom 2040,SNES,UNK,xx,,42384
ED-BC7872AEC0,Picross NP Vol. 1,SFC,JP,ja,,23872
ED-D36F88ED3F,Picross NP Vol. 4,SFC,JP,ja,,23875
ED-C2AABCA93B,Picross NP Vol. 7,SFC,JP,ja,,23870
ED-27D563884B,Pikiinya!,SFC,JP,ja,,10903
ED-27D563884B,Pikiinya!,SFC,JP,ja,,35634
ED-167A4E92E3,Pilotwings,SFC,JP,ja,,35451
ED-9179561E54,Pilotwings,SNES,EU,en,,19888
ED-58264166F1,Pilotwings,SNES,UNK,xx,,19888
ED-6337338D03,Pinball Dreams,SNES,EU,en,,19816
ED-6337338D03,Pinball Dreams,SNES,EU,xx,,42810
ED-95C207E237,Pinball Dreams,SNES,UNK,xx,,19816
ED-95C207E237,Pinball Dreams,SNES,UNK,xx,,42810
ED-6539A9629F,Pinball Dreams!,SNES,EU,xx,,42876
ED-1C2CCD326B,Pinball Dreams!,SNES,UNK,xx,,42876
ED-4D87EB5E44,Pinball Fantasies,SNES,EU,xx,,42321
ED-4D87EB5E44,Pinball Fantasies,SNES,EU,xx,,42379
ED-A84BA7B985,Pinball Fantasies,SNES,UNK,xx,,42321
ED-A84BA7B985,Pinball Fantasies,SNES,UNK,xx,,42379
ED-B97FEC95BB,Pinball Pinball,SFC,JP,ja,,20892
ED-E89C9149F0,Pink Goes to Hollywood,SNES,EU,en,,1872
ED-FEDFDB98CD,Pink Goes to Hollywood,SNES,UNK,xx,,1872
ED-D87470DA82,Pinocchio,SFC,JP,ja,,21295
ED-BACB99AFF0,Pinocchio,SNES,EU,en,,19810
ED-2C8DEA65E4,Pinocchio,SNES,UNK,xx,,19810
ED-53A814CA4E,Pipe Dream,SFC,JP,ja,,35649
ED-53A814CA4E,Pipe Dream,SFC,JP,ja,,41413
ED-BE34EE0FE1,Pitfall Maya no Daibouken,SFC,GB,ja,,35392
ED-BE34EE0FE1,Pitfall Maya no Daibouken,SFC,JP,ja,,35392
ED-6083424F36,Pitfall The Mayan Adventure,SNES,EU,en,,19791
ED-6083424F36,Pitfall The Mayan Adventure,SNES,EU,xx,,61153
ED-6083424F36,Pitfall The Mayan Adventure,SNES,EU,xx,,42983
ED-6083424F36,Pitfall The Mayan Adventure,SNES,GB,en,,26644
ED-D4DCD65123,Pitfall The Mayan Adventure,SNES,GB,xx,,26644
ED-D4DCD65123,Pitfall The Mayan Adventure,SNES,UNK,xx,,19791
ED-D4DCD65123,Pitfall The Mayan Adventure,SNES,UNK,xx,,42983
ED-D4DCD65123,Pitfall The Mayan Adventure,SNES,UNK,xx,,61153
ED-FA52B8D54F,Planet's Champ TG3000,SFC,JP,ja,,22461
ED-309A839575,Plok,SNES,EU,en,,1835
ED-9F432454F7,Plok,SNES,UNK,xx,,1835
ED-8CC3DBC63B,Plok!,SFC,JP,ja,,34388
ED-4EBBFB6CE4,Pocky & Rocky,SNES,EU,en,,20413
ED-D133F51CC7,Pocky & Rocky,SNES,UNK,xx,,20413
ED-3CD837F237,Poi Poi Ninja World,SFC,JP,ja,,21809
ED-F3EC6FAB66,Poi Poi Ninja World Gentei Set,SFC,JP,ja,,21830
ED-33AE410378,Pokonyan! Henpokorin Adventure,SFC,JP,ja,,19977
ED-E5E4BE1BE5,Pop'n TwinBee,SFC,JP,ja,,9536
ED-E5E4BE1BE5,Pop'n TwinBee,SFC,JP,ja,,35480
ED-35FA878033,Popeye Ijiwaru Majo Sea Hag no Maki,SFC,JP,ja,,35550
ED-531C7FB8A3,Popful Mail,SFC,JP,ja,,34822
ED-05DFFB6666,Popoitto Hebereke,SFC,JP,ja,,21476
ED-226AB4B79D,Populous,AMIGA,UNK,xx,,29326#1
ED-226AB4B79D,Populous,AMIGA,UNK,xx,,29332#1
ED-4EAA669D5C,Populous,SFC,JP,ja,,38279
ED-4EAA669D5C,Populous,SFC,JP,ja,,55869
ED-4EAA669D5C,Populous,SFC,JP,ja,,59715
ED-4EAA669D5C,Populous,SFC,JP,ja,,60534
ED-9E469ACFC3,Populous,SNES,EU,en,,1834
ED-39F237A461,Populous,SNES,UNK,xx,,1834
ED-19E693FE9B,Populous 2 Trials of the Olympian Gods,SFC,JP,ja,,59667
ED-19E693FE9B,Populous 2 Trials of the Olympian Gods,SFC,JP,ja,,59723
ED-8D5FB133BF,Populous II Trials of the Olympian Gods,SFC,JP,ja,,20241
ED-92AD1EB5C6,Power Athlete,SFC,JP,ja,,35625
ED-335DBD8A9D,Power Drive,SNES,EU,en,,19813
ED-2D15D39619,Power Drive,SNES,UNK,xx,,19813
ED-B53AA13046,Power Lode Runner,SFC,JP,ja,,23876
ED-1D033496C6,Power Monger Mashou no Bouryaku,SFC,JP,ja,,55740
ED-F1B494BB36,Power Of The Hired,SFC,JP,ja,,38647
ED-C99CF8DEF4,Power Piggs of the Dark Age,SNES,EU,en,,26590
ED-C99CF8DEF4,Power Piggs of the Dark Age,SNES,EU,en,,29365
ED-C99CF8DEF4,Power Piggs of the Dark Age,SNES,EU,xx,,60652
ED-4655D0CD42,Power Piggs of the Dark Age,SNES,UNK,xx,,26590
ED-4655D0CD42,Power Piggs of the Dark Age,SNES,UNK,xx,,29365
ED-4655D0CD42,Power Piggs of the Dark Age,SNES,UNK,xx,,60652
ED-022718C595,Power Rangers,SNES,EU,en,,20347
ED-022718C595,Power Rangers,SNES,EU,xx,,42347
ED-022718C595,Power Rangers,SNES,EU,xx,,40693
ED-C51E1C2542,Power Rangers,SNES,UNK,xx,,20347
ED-C51E1C2542,Power Rangers,SNES,UNK,xx,,40693
ED-C51E1C2542,Power Rangers,SNES,UNK,xx,,42347
ED-6FC11A3CB8,Power Soukoban,SFC,GB,ja,,20175
ED-6FC11A3CB8,Power Soukoban,SFC,JP,ja,,20175
ED-707BFE51C6,PowerMonger Mashou no Bouryaku,SFC,JP,ja,,23964
ED-E905F6FC91,Prehistorik Man,SNES,EU,en,,19862
ED-5BB26C539E,Prehistorik Man,SNES,UNK,xx,,19862
ED-EE230716C1,Primal Rage,SNES,EU,en,,26633
ED-B9C2764108,Primal Rage,SNES,UNK,xx,,26633
ED-D22A3A6C92,Prince of Persia,SFC,JP,ja,,35529
ED-E17E7A3B8F,Prince of Persia,SNES,EU,en,,87
ED-E17E7A3B8F,Prince of Persia,SNES,EU,en,,26546
ED-E17E7A3B8F,Prince of Persia,SNES,EU,en,,19782
ED-E17E7A3B8F,Prince of Persia,SNES,EU,xx,,42782
ED-6B88C93069,Prince of Persia,SNES,UNK,xx,,87
ED-6B88C93069,Prince of Persia,SNES,UNK,xx,,19782
ED-6B88C93069,Prince of Persia,SNES,UNK,xx,,26546
ED-6B88C93069,Prince of Persia,SNES,UNK,xx,,42782
ED-6E039222C4,Prince of Persia 2,SNES,EU,en,,19854
ED-D538A2E511,Prince of Persia 2,SNES,UNK,xx,,19854
ED-C9AF8571B8,Princess Maker Legend of Another World,SFC,JP,ja,,38745
ED-9E2271FD10,Princess Minerva,SFC,JP,ja,,23142
ED-5B7502EB07,Pro Action Replay for Super NES,SNES,UNK,xx,,78862
ED-C55104D616,Pro Football,SFC,JP,ja,,20287
ED-02EF0AF9EA,Pro Football '93,SFC,JP,ja,,20155
ED-02EF0AF9EA,Pro Football '93,SFC,JP,ja,,60557
ED-355F8E941F,Pro Kishi Jinsei Simulation Shougi no Hanamichi,SFC,JP,ja,,34734
ED-1276D1E3FA,Pro Mahjong Kiwame,SFC,JP,ja,,21905
ED-1276D1E3FA,Pro Mahjong Kiwame,SFC,JP,ja,,55923
ED-1276D1E3FA,Pro Mahjong Kiwame,SFC,JP,ja,,58875
ED-93D5EBADAD,Pro Mahjong Kiwame 3,SFC,JP,ja,,34679
ED-93D5EBADAD,Pro Mahjong Kiwame 3,SFC,JP,ja,,58873
ED-271F37F28E,Pro Mahjong Kiwame II,SFC,JP,ja,,38297
ED-BD2D5ACC47,Pro Mahjong Tsuwamono,SFC,JP,ja,,34424
ED-00FDF933EF,Pro Soccer,SFC,JP,ja,,35399
ED-00FDF933EF,Pro Soccer,SFC,JP,ja,,59736
ED-0552529665,Pro Yakyuu Nettou Puzzle Stadium,SFC,JP,ja,,34829
ED-BD3F13C5F8,Pro Yakyuu Star,SFC,JP,ja,,34423
ED-86E2B312D1,Psycho Dream,SFC,JP,ja,,20242
ED-583D8239EA,Purple Saturn Day,AMIGA,UNK,xx,,29413#1
ED-A93F1E941A,Pushover,SNES,EU,en,,1849
ED-02318908B9,Pushover,SNES,UNK,xx,,1849
ED-0D689BBE56,Putty Moon,SFC,JP,ja,,10831
ED-0D689BBE56,Putty Moon,SFC,JP,ja,,38811
ED-2D9643B300,Puyo Puyo 2,SFC,JP,xx,,66454
ED-2AD12ED264,Puzzle Bobble,SFC,JP,ja,,38687
ED-306996D4DB,Puzzle Bobble Bust-A-Move,SNES,EU,en,,19912
ED-9A3D6CB322,Puzzle Bobble Bust-A-Move,SNES,UNK,xx,,19912
