object_number,platform_raw_first,platform_norm,title_primary,alt_titles,title_norm,title_norm_source,title_aliases
58871,Nintendo Super Famicom,SFC,Dragon Quest V Tenkuu no Hanayome,ドラゴンクエストV 天空の花嫁,Dragon Quest V Tenkuu no Hanayome,primary_ascii,ドラゴンクエストV 天空の花嫁
58872,Nintendo Super Famicom,SFC,Fune Tarou,ふね太郎,Fune Tarou,primary_ascii,ふね太郎
58873,Nintendo Super Famicom,SFC,Pro Mahjong Kiwame 3,プロ麻雀 極III,Pro Mahjong Kiwame 3,primary_ascii,プロ麻雀 極III
58874,Nintendo Super Famicom,SFC,Super Tetris 3,スーパーテトリス3,Super Tetris 3,primary_ascii,スーパーテトリス3
58875,Nintendo Super Famicom,SFC,Pro Mahjong Kiwame,プロ麻雀 極,Pro Mahjong Kiwame,primary_ascii,プロ麻雀 極
58876,Nintendo Super Famicom,SFC,New 3D Golf Simulation Harukanaru Augusta,遥かなるオーガスタ,New 3D Golf Simulation Harukanaru Augusta,primary_ascii,遥かなるオーガスタ
58877,Nintendo Super Famicom,SFC,Dragon Quest VI Maboroshi no Daichi,ドラゴンクエストVI 幻の大地,Dragon Quest VI Maboroshi no Daichi,primary_ascii,ドラゴンクエストVI 幻の大地
59589,Nintendo Super Famicom,SFC,Gindama Oyakata no Pachinko Hisshouhou,銀玉親方の実戦パチンコ必勝法,Gindama Oyakata no Pachinko Hisshouhou,primary_ascii,銀玉親方の実戦パチンコ必勝法
59590,Nintendo Super Famicom,SFC,Yoshi no Cookie,ヨッシーのクッキー,Yoshi no Cookie,primary_ascii,ヨッシーのクッキー
59591,Nintendo Super Famicom,SFC,Kouryuuki,項劉記,Kouryuuki,primary_ascii,項劉記
59592,Nintendo Super Famicom,SFC,Sansara Naga 2,サンサーラ・ナーガ2,Sansara Naga 2,primary_ascii,サンサーラ・ナーガ2
59599,Nintendo Super Famicom,SFC,Dragon Slayer Eiyuu Densetsu,ドラゴンスレイヤー英雄伝説,Dragon Slayer Eiyuu Densetsu,primary_ascii,ドラゴンスレイヤー英雄伝説
59600,Nintendo Super Famicom,SFC,Super Aoki Ookami to Shiroki Meshika Genchou Hishi,スーパー蒼き狼と白き牝鹿 元朝秘史,Super Aoki Ookami to Shiroki Meshika Genchou Hishi,primary_ascii,スーパー蒼き狼と白き牝鹿 元朝秘史
59601,Nintendo Super Famicom,SFC,Lord Monarch,ロードモナーク,Lord Monarch,primary_ascii,ロードモナーク
59602,Nintendo Super Famicom,SFC,Kamai-tachi no Yoru,かまいたちの夜,Kamai-tachi no Yoru,primary_ascii,かまいたちの夜
59603,Nintendo Super Famicom,SFC,Fortune Quest Dice wo Korogase,フォーチュンクエスト ダイスをころがせ,Fortune Quest Dice wo Korogase,primary_ascii,フォーチュンクエスト ダイスをころがせ
59604,Nintendo Super Famicom,SFC,"Hanjuku Hero Hanjuku Eiyuu Aa, Sekai yo Hanjuku Nare...!!",はんじゅくヒーロー 半熟英雄 ああ、世界よ半熟なれ…！！,"Hanjuku Hero Hanjuku Eiyuu Aa, Sekai yo Hanjuku Nare...!!",primary_ascii,はんじゅくヒーロー 半熟英雄 ああ、世界よ半熟なれ…！！
59605,Nintendo Super Famicom,SFC,Sugoroku Ginga Senki,すごろく銀河戦記,Sugoroku Ginga Senki,primary_ascii,すごろく銀河戦記
59606,Nintendo Super Famicom,SFC,Super Fire Pro Wrestling X,スーパーファイヤープロレスリングX,Super Fire Pro Wrestling X,primary_ascii,スーパーファイヤープロレスリングX
59607,Nintendo Super Famicom,SFC,F-1 Grand Prix,F1グランプリ,F-1 Grand Prix,primary_ascii,F1グランプリ
59627,Nintendo Super Famicom,SFC,"Hanjuku Hero Hanjuku Eiyuu Aa, Sekai yo Hanjuku Nare...!!",はんじゅくヒーロー 半熟英雄 ああ、世界よ半熟なれ…！！,"Hanjuku Hero Hanjuku Eiyuu Aa, Sekai yo Hanjuku Nare...!!",primary_ascii,はんじゅくヒーロー 半熟英雄 ああ、世界よ半熟なれ…！！
59629,Nintendo Super Famicom,SFC,Kamai-tachi no Yoru,かまいたちの夜,Kamai-tachi no Yoru,primary_ascii,かまいたちの夜
59633,Nintendo Super Famicom,SFC,J League Soccer Prime Goal 2,Jリーグサッカー プライムゴール2,J League Soccer Prime Goal 2,primary_ascii,Jリーグサッカー プライムゴール2
59634,Nintendo Super Famicom,SFC,Super Family Circuit,スーパーファミリーサーキット,Super Family Circuit,primary_ascii,スーパーファミリーサーキット
59635,Nintendo Super Famicom,SFC,Super Chinese World 2 Uchuu Ichibuto Daikai,スーパーチャイニーズワールド2 宇宙一武闘大会,Super Chinese World 2 Uchuu Ichibuto Daikai,primary_ascii,スーパーチャイニーズワールド2 宇宙一武闘大会
59636,Nintendo Super Famicom,SFC,Downtown Nekketsu Baseball Monogatari Baseball de Shoubu da! Kunio-kun,ダウンタウン熱血べーすぼーる物語 野球で勝負だ！くにおくん,Downtown Nekketsu Baseball Monogatari Baseball de Shoubu da! Kunio-kun,primary_ascii,ダウンタウン熱血べーすぼーる物語 野球で勝負だ！くにおくん
59637,Nintendo Super Famicom,SFC,Super Bomberman,スーパーボンバーマン,Super Bomberman,primary_ascii,スーパーボンバーマン
59638,Nintendo Super Famicom,SFC,Super Hanafuda,スーパー花札,Super Hanafuda,primary_ascii,スーパー花札
59639,Nintendo Super Famicom,SFC,Super Famista 2,スーパーファミスタ2,Super Famista 2,primary_ascii,スーパーファミスタ2
59640,Nintendo Super Famicom,SFC,Super Power League,スーパーパワーリーグ,Super Power League,primary_ascii,スーパーパワーリーグ
59642,Nintendo Super Famicom,SFC,Mahjong Club,麻雀倶楽部,Mahjong Club,primary_ascii,麻雀倶楽部
59645,Nintendo Super Famicom,SFC,Solstice 2,ソルスティスII,Solstice 2,primary_ascii,ソルスティスII
59648,Nintendo Super Famicom,SFC,Derby Stallion III,ダービースタリオンIII,Derby Stallion III,primary_ascii,ダービースタリオンIII
59650,Nintendo Super Famicom,SFC,Derby Stallion II,ダービースタリオンII,Derby Stallion II,primary_ascii,ダービースタリオンII
59652,Nintendo Super Famicom,SFC,Winning Post,ウイニングポスト,Winning Post,primary_ascii,ウイニングポスト
59655,Nintendo Super Famicom,SFC,Winning Post,ウイニングポスト,Winning Post,primary_ascii,ウイニングポスト
59656,Nintendo Super Famicom,SFC,Super Momotarou Dentetsu 3,スーパー桃太郎電鉄III,Super Momotarou Dentetsu 3,primary_ascii,スーパー桃太郎電鉄III
59657,Nintendo Super Famicom,SFC,Sim Earth The Living Planet,シムアース,Sim Earth The Living Planet,primary_ascii,シムアース
59658,Nintendo Super Famicom,SFC,Shanghai 3,上海III,Shanghai 3,primary_ascii,上海III
59659,Nintendo Super Famicom,SFC,Daikaijuu Monogatari,大貝獣物語,Daikaijuu Monogatari,primary_ascii,大貝獣物語
59660,Nintendo Super Famicom,SFC,Super Momotarou Dentetsu 3,スーパー桃太郎電鉄III,Super Momotarou Dentetsu 3,primary_ascii,スーパー桃太郎電鉄III
59662,Nintendo Super Famicom,SFC,Fire Emblem Monshou no Nazo,ファイアーエムブレム 紋章の謎,Fire Emblem Monshou no Nazo,primary_ascii,ファイアーエムブレム 紋章の謎
59664,Nintendo Super Famicom,SFC,Winning Post 2,ウイニングポスト2,Winning Post 2,primary_ascii,ウイニングポスト2
59667,Nintendo Super Famicom,SFC,Populous 2 Trials of the Olympian Gods,ポピュラスII,Populous 2 Trials of the Olympian Gods,primary_ascii,ポピュラスII
59671,Nintendo Super Famicom,SFC,BattleTech Solid 3D Simulation of Mech Combat,バトルテック,BattleTech Solid 3D Simulation of Mech Combat,primary_ascii,バトルテック
59672,Nintendo Super Famicom,SFC,Mini Shiku Shining Scorpion - Ready & Go!!,ミニ四駆 シャイニング スコーピオン レッツ＆ゴー！！|限定版,Mini Shiku Shining Scorpion - Ready & Go!!,primary_ascii,ミニ四駆 シャイニング スコーピオン レッツ＆ゴー！！|限定版
59673,Nintendo Super Famicom,SFC,Super Linearball,スーパーリニアボール,Super Linearball,primary_ascii,スーパーリニアボール
59674,Nintendo Super Famicom,SFC,Best Shot Pro Golf,ベストショットプロゴルフ,Best Shot Pro Golf,primary_ascii,ベストショットプロゴルフ
59675,Nintendo Super Famicom,SFC,Shin Megami Tensei 2,真・女神転生II,Shin Megami Tensei 2,primary_ascii,真・女神転生II
59676,Nintendo Super Famicom,SFC,Densetsu no Ogre Battle The March of the Black Queen,伝説のオウガバトル,Densetsu no Ogre Battle The March of the Black Queen,primary_ascii,伝説のオウガバトル
59677,Nintendo Super Famicom,SFC,Herakles no Eikou III Kamigami no Chinmoku,ヘラクレスの栄光III 神々の沈黙,Herakles no Eikou III Kamigami no Chinmoku,primary_ascii,ヘラクレスの栄光III 神々の沈黙
59686,Nintendo Super Famicom,SFC,Breath of Fire 2 Shimei no Ko,ブレス オブ ファイアII -使命の子-,Breath of Fire 2 Shimei no Ko,primary_ascii,ブレス オブ ファイアII -使命の子-
59689,Nintendo Super Famicom,SFC,Seijuu Maden Beasts & Blades,聖獣魔伝 ビースト＆ブレイド,Seijuu Maden Beasts & Blades,primary_ascii,聖獣魔伝 ビースト＆ブレイド
59690,Nintendo Super Famicom,SFC,Derby Stallion II,ダービースタリオンII,Derby Stallion II,primary_ascii,ダービースタリオンII
59691,Nintendo Super Famicom,SFC,Super Sangokushi II,スーパー三国志II,Super Sangokushi II,primary_ascii,スーパー三国志II
59694,Nintendo Super Famicom,SFC,Front Mission,フロントミッション,Front Mission,primary_ascii,フロントミッション
59699,Nintendo Super Famicom,SFC,Keiba Eight Special Hi Baken Kounyuu Jutsu,競馬エイトスペシャル ○秘 馬券購入術,Keiba Eight Special Hi Baken Kounyuu Jutsu,primary_ascii,競馬エイトスペシャル ○秘 馬券購入術
59700,Nintendo Super Famicom,SFC,Super Real Mahjong P4,スーパーリアル麻雀P IV,Super Real Mahjong P4,primary_ascii,スーパーリアル麻雀P IV
59701,Nintendo Super Famicom,SFC,Tecmo Super Bowl 2 Special Edition,テクモスーパーボウルII スペシャルエディション,Tecmo Super Bowl 2 Special Edition,primary_ascii,テクモスーパーボウルII スペシャルエディション
59703,Nintendo Super Famicom,SFC,Torneco no Daibouken Fushigi no Dungeon,トルネコの大冒険 不思議のダンジョン,Torneco no Daibouken Fushigi no Dungeon,primary_ascii,トルネコの大冒険 不思議のダンジョン
59704,Nintendo Super Famicom,SFC,Super Hanafuda,スーパー花札,Super Hanafuda,primary_ascii,スーパー花札
59705,Nintendo Super Famicom,SFC,Jumbo Ozaki no Hole In One,ジャンボ尾崎のホールインワン,Jumbo Ozaki no Hole In One,primary_ascii,ジャンボ尾崎のホールインワン
59706,Nintendo Super Famicom,SFC,Parlor! Mini 5 Pachinko Jikki Simulation,パーラー！ミニ5 パチンコ実機シミュレーションゲーム,Parlor! Mini 5 Pachinko Jikki Simulation,primary_ascii,パーラー！ミニ5 パチンコ実機シミュレーションゲーム
59709,Nintendo Super Famicom,SFC,Monopoly,モノポリー,Monopoly,primary_ascii,モノポリー
59710,Nintendo Super Famicom,SFC,Mini Shiku Shining Scorpion Ready & Go!!,ミニ四駆 シャイニング スコーピオン レッツ＆ゴー！！|限定,Mini Shiku Shining Scorpion Ready & Go!!,primary_ascii,ミニ四駆 シャイニング スコーピオン レッツ＆ゴー！！|限定
59712,Nintendo Super Famicom,SFC,Super Pachinko,スーパー！！ パチンコ,Super Pachinko,primary_ascii,スーパー！！ パチンコ
59713,Nintendo Super Famicom,SFC,The Game of Life Super Jinsei Game,SUPER 人生ゲーム,The Game of Life Super Jinsei Game,primary_ascii,SUPER 人生ゲーム
59715,Nintendo Super Famicom,SFC,Populous,ポピュラス,Populous,primary_ascii,ポピュラス
59718,Nintendo Super Famicom,SFC,Shodankurai Nintei Shodan Pro Mahjong,初段位認定 初段プロ麻雀,Shodankurai Nintei Shodan Pro Mahjong,primary_ascii,初段位認定 初段プロ麻雀
59723,Nintendo Super Famicom,SFC,Populous 2 Trials of the Olympian Gods,ポピュラスII,Populous 2 Trials of the Olympian Gods,primary_ascii,ポピュラスII
59727,Nintendo Super Famicom,SFC,Space Bazooka,スペースバズーカ,Space Bazooka,primary_ascii,スペースバズーカ
59732,Nintendo Super Famicom,SFC,The Adventures of the Rocketeer,ロケッティア,The Adventures of the Rocketeer,primary_ascii,ロケッティア
59733,Nintendo Super Famicom,SFC,Mahoujin Guru Guru 2,魔法陣グルグル2,Mahoujin Guru Guru 2,primary_ascii,魔法陣グルグル2
59736,Nintendo Super Famicom,SFC,Pro Soccer,プロサッカー,Pro Soccer,primary_ascii,プロサッカー
59744,Nintendo Super Famicom,SFC,Sangokushi III,三国志III,Sangokushi III,primary_ascii,三国志III
59753,Nintendo Super Famicom,SFC,AIII S.V. - A Ressha de Ikou 3 Super Version,A III S.V. A列車で行こう3 スーパーバージョン,AIII S.V. - A Ressha de Ikou 3 Super Version,primary_ascii,A III S.V. A列車で行こう3 スーパーバージョン
60433,Nintendo Super Famicom,SFC,Dai Bakushou Jinsei Gekijou,大爆笑 人生劇場,Dai Bakushou Jinsei Gekijou,primary_ascii,大爆笑 人生劇場
60435,Nintendo Super Famicom,SFC,Yuu Yuu Hakusho 2 Kakutou no Shou,幽☆遊☆白書2 格闘の章,Yuu Yuu Hakusho 2 Kakutou no Shou,primary_ascii,幽☆遊☆白書2 格闘の章
60437,Nintendo Super Famicom,SFC,Super Momotarou Dentetsu DX,スーパーデラックス 桃太郎電鉄DX,Super Momotarou Dentetsu DX,primary_ascii,スーパーデラックス 桃太郎電鉄DX
60438,Nintendo Super Famicom,SFC,Pachi-Slot Monogatari Universal Special,パチスロ物語 ユニバーサル・スペシャル,Pachi-Slot Monogatari Universal Special,primary_ascii,パチスロ物語 ユニバーサル・スペシャル
60440,Nintendo Super Famicom,SFC,Super Mahjong 3 Karakuchi,スーパーま〜じゃん3 (麻雀3) 辛口,Super Mahjong 3 Karakuchi,primary_ascii,スーパーま〜じゃん3 (麻雀3) 辛口
60441,Nintendo Super Famicom,SFC,Sangokushi Seishi Tenbu Spirits,三国志正史 天舞スピリッツ,Sangokushi Seishi Tenbu Spirits,primary_ascii,三国志正史 天舞スピリッツ
60447,Nintendo Super Famicom,SFC,Kawa no Nushi Tsuri 2,川のぬし釣り2,Kawa no Nushi Tsuri 2,primary_ascii,川のぬし釣り2
60450,Nintendo Super Famicom,SFC,Super Sangokushi,スーパー三国志,Super Sangokushi,primary_ascii,スーパー三国志
60453,Nintendo Super Famicom,SFC,Super Power League 3,スーパーパワーリーグ3,Super Power League 3,primary_ascii,スーパーパワーリーグ3
60454,Nintendo Super Famicom,SFC,Pachinko Wars II,パチンコウォーズII,Pachinko Wars II,primary_ascii,パチンコウォーズII
60455,Nintendo Super Famicom,SFC,Sim Earth The Living Planet,シムアース,Sim Earth The Living Planet,primary_ascii,シムアース
60456,Nintendo Super Famicom,SFC,Super Cup Soccer,スーパーカップサッカー,Super Cup Soccer,primary_ascii,スーパーカップサッカー
60458,Nintendo Super Famicom,SFC,Jissen! Pachi-Slot Hisshouhou! Twin,ツイン 実戦パチスロ必勝法！TWIN,Jissen! Pachi-Slot Hisshouhou! Twin,primary_ascii,ツイン 実戦パチスロ必勝法！TWIN
60459,Nintendo Super Famicom,SFC,Garou Densetsu 2 Aratanaru Tatakai,餓狼伝説2 -新たなる闘い-,Garou Densetsu 2 Aratanaru Tatakai,primary_ascii,餓狼伝説2 -新たなる闘い-
60465,Nintendo Super Famicom,SFC,Daikaijuu Monogatari,大貝獣物語,Daikaijuu Monogatari,primary_ascii,大貝獣物語
60467,Nintendo Super Famicom,SFC,Shanghai III,上海III,Shanghai III,primary_ascii,上海III
60468,Nintendo Super Famicom,SFC,Derby Stallion II,ダービースタリオンII,Derby Stallion II,primary_ascii,ダービースタリオンII
60470,Nintendo Super Famicom,SFC,The Game of Life Super Jinsei Game 3,スーパー人生ゲーム3,The Game of Life Super Jinsei Game 3,primary_ascii,スーパー人生ゲーム3
60491,Nintendo Super Famicom,SFC,Dark Half,ダークハーフ,Dark Half,primary_ascii,ダークハーフ
60493,Nintendo Super Famicom,SFC,Theme Park,テーマパーク,Theme Park,primary_ascii,テーマパーク
60496,Nintendo Super Famicom,SFC,Mahjong Taikai 2,麻雀大会II,Mahjong Taikai 2,primary_ascii,麻雀大会II
60497,Nintendo Super Famicom,SFC,Kamai-tachi no Yoru,かまいたちの夜,Kamai-tachi no Yoru,primary_ascii,かまいたちの夜
60504,Nintendo Super Famicom,SFC,Heisei Shin Oni Ga Shima Kouhen,平成 新 鬼ヶ島 後編,Heisei Shin Oni Ga Shima Kouhen,primary_ascii,平成 新 鬼ヶ島 後編
60508,Nintendo Super Famicom,SFC,Super Nichibutsu Mahjong 2 Zenkoku Seiha Hen,スーパーニチブツマージャン2 全国制覇篇,Super Nichibutsu Mahjong 2 Zenkoku Seiha Hen,primary_ascii,スーパーニチブツマージャン2 全国制覇篇
60511,Nintendo Super Famicom,SFC,Super Momotarou Dentetsu 2,スーパー桃太郎電鉄II,Super Momotarou Dentetsu 2,primary_ascii,スーパー桃太郎電鉄II
