edition_id,gb_game_id,person_name,roles,source
CAT-19903,8853,Andrew Scott,,giantbomb
CAT-19903,8853,Tim May,,giantbomb
CAT-19903,8853,Andy Brock,,giantbomb
CAT-19903,8853,Steve Collett,,giantbomb
CAT-19903,8853,Alun Bjorksten,,giantbomb
CAT-19903,8853,Lloyd Chidgzey,,giantbomb
CAT-19903,8853,Mark Knowles,,giantbomb
CAT-19903,8853,Steve Middleton,,giantbomb
CAT-19903,8853,Tony Beckwith,,giantbomb
CAT-19903,8853,Billy Pidgeon,,giantbomb
CAT-19903,8853,Andrew Bailey,,giantbomb
CAT-19903,8853,Trevor Nuridin,,giantbomb
CAT-19903,8853,Graeme Scott,,giantbomb
CAT-19903,8853,James Brown,,giantbomb
CAT-19903,8853,Andrew McCarthy,,giantbomb
CAT-19903,8853,Richard Dean Anderson,,giantbomb
CAT-09326,15117,Hironobu Sakaguchi,,giantbomb
CAT-09326,15117,Kazushige Nojima,,giantbomb
CAT-09326,15117,Motomu Toriyama,,giantbomb
CAT-09326,15117,Noriko Matsueda,,giantbomb
CAT-09326,15117,Takeshi Endo,,giantbomb
CAT-09326,15117,Shin Nagasawa,,giantbomb
CAT-09326,15117,Hitoshi Sasaki,,giantbomb
CAT-09326,15117,Takatsugu Nakazawa,,giantbomb
CAT-09326,15117,Satoru Tsuji,,giantbomb
CAT-09326,15117,Naoya Kawahira,,giantbomb
CAT-09326,15117,Teruaki Sugawara,,giantbomb
CAT-09326,15117,Fumiyasu Sasaki,,giantbomb
CAT-09326,15117,Yoshitaka Hirota,,giantbomb
CAT-09326,15117,Hidenori Suzuki,,giantbomb
CAT-09326,15117,Tetsuo Mizuno,,giantbomb
CAT-09326,15117,Takahiro Yamashita,,giantbomb
CAT-09326,15117,Rena Sasaki,,giantbomb
CAT-09326,15117,Ryo Yamazaki,,giantbomb
CAT-09326,15117,Tomoe Inazawa,,giantbomb
CAT-09326,15117,Tadashi Nomura,,giantbomb
CAT-19761,10020,Tim Follin,,giantbomb
CAT-19761,10020,Joseph Mazziotto,,giantbomb
CAT-19761,10020,Jeff Rosa,,giantbomb
CAT-19761,10020,Jools Watsham,,giantbomb
CAT-19761,10020,Graeme Webb,,giantbomb
CAT-19761,10020,Michael Archer,,giantbomb
CAT-19761,10020,Peter Klimek,,giantbomb
CAT-19761,10020,Carl Muller,,giantbomb
CAT-19761,10020,James Brown,,giantbomb
CAT-19761,10020,Gary Patino,,giantbomb
CAT-19761,10020,C.P. McBee,,giantbomb
CAT-19761,10020,Andrew Wright,,giantbomb
CAT-27026,19067,Neil Young,,giantbomb
CAT-27026,19067,Patrick Gilmore,,giantbomb
CAT-27026,19067,Seth Mendelsohn,,giantbomb
CAT-27026,19067,Michael McCaa,,giantbomb
CAT-27026,19067,David Perry,,giantbomb
CAT-27026,19067,Parker A. Davis,,giantbomb
CAT-27026,19067,Jerod M. Bennett,,giantbomb
CAT-27026,19067,George Alistair Sanger,,giantbomb
CAT-27026,19067,Jennifer Terry,,giantbomb
CAT-27026,19067,Jonathan Williams,,giantbomb
CAT-27026,19067,Hugh Binns,,giantbomb
CAT-27026,19067,David Fries,,giantbomb
CAT-27026,19067,Chris Bauer,,giantbomb
CAT-27026,19067,Mick Love,,giantbomb
CAT-27026,19067,Joey Kuras,,giantbomb
CAT-27026,19067,Stephen Crow,,giantbomb
CAT-27026,19067,Robb Alvey,,giantbomb
CAT-27026,19067,Daniel Wong,,giantbomb
CAT-27026,19067,Neil Baldwin,,giantbomb
CAT-27026,19067,Mat Sneap,,giantbomb
CAT-27026,19067,Douglas TenNapel,,giantbomb
CAT-27026,19067,Keith Arem,,giantbomb
CAT-27026,19067,Julian Rignall,,giantbomb
CAT-26966,9146,Giles Goddard,,giantbomb
CAT-26966,9146,Dylan Cuthbert,,giantbomb
CAT-26966,9146,Carl Graham,,giantbomb
CAT-26966,9146,Darren Drabwell,,giantbomb
CAT-26692,3173,Jeroen Tel,,giantbomb
CAT-26692,3173,Neil Young,,giantbomb
CAT-26692,3173,Hugh Riley,,giantbomb
CAT-26692,3173,Hugh Binns,,giantbomb
CAT-26692,3173,Robert John Burke,,giantbomb
CAT-26692,3173,Ray Musci,,giantbomb
CAT-26692,3173,Simon Nicol,,giantbomb
CAT-26692,3173,Neil Coxhead,,giantbomb
CAT-26692,3173,Barry Leitch,,giantbomb
CAT-26692,3173,David Dixon,,giantbomb
CAT-26692,3173,Matt Furniss,,giantbomb
CAT-01876,14982,Kenji Terada,,giantbomb
CAT-01876,14982,Seiichiro Okuhara,,giantbomb
CAT-23187,1815,Andrew Scott,,giantbomb
CAT-23187,1815,Shane Lontis,,giantbomb
CAT-23187,1815,John Tsiglev,,giantbomb
CAT-23187,1815,Justin Halliday,,giantbomb
CAT-23187,1815,Arnold Schwarzenegger,,giantbomb
CAT-23187,1815,Asif Chaudhri,,giantbomb
CAT-23187,1815,Shawn David Rosen,,giantbomb
CAT-23187,1815,Jason Beer,,giantbomb
CAT-23187,1815,Graeme Webb,,giantbomb
CAT-23187,1815,Seth W. Rosenfeld,,giantbomb
CAT-23187,1815,David Moore,,giantbomb
CAT-01848,8853,Andrew Scott,,giantbomb
CAT-01848,8853,Tim May,,giantbomb
CAT-01848,8853,Andy Brock,,giantbomb
CAT-01848,8853,Steve Collett,,giantbomb
CAT-01848,8853,Alun Bjorksten,,giantbomb
CAT-01848,8853,Lloyd Chidgzey,,giantbomb
CAT-01848,8853,Mark Knowles,,giantbomb
CAT-01848,8853,Steve Middleton,,giantbomb
CAT-01848,8853,Tony Beckwith,,giantbomb
CAT-01848,8853,Billy Pidgeon,,giantbomb
CAT-01848,8853,Andrew Bailey,,giantbomb
CAT-01848,8853,Trevor Nuridin,,giantbomb
CAT-01848,8853,Graeme Scott,,giantbomb
CAT-01848,8853,James Brown,,giantbomb
CAT-01848,8853,Andrew McCarthy,,giantbomb
CAT-01848,8853,Richard Dean Anderson,,giantbomb
CAT-26625,6029,Naruhisa Kawano,,giantbomb
CAT-26625,6029,Minoru Arakawa,,giantbomb
CAT-26625,6029,Ken Lobb,,giantbomb
CAT-26625,6029,Hans Lo,,giantbomb
CAT-26625,6029,Michael Shapiro,,giantbomb
CAT-26625,6029,Charles Martinet,,giantbomb
CAT-26625,6029,Keiko Tamura,,giantbomb
CAT-26625,6029,Hiroshi Yamauchi,,giantbomb
CAT-26625,6029,Genyo Takeda,,giantbomb
CAT-26625,6029,Tsutomu Koganezawa,,giantbomb
CAT-23888,6029,Naruhisa Kawano,,giantbomb
CAT-23888,6029,Minoru Arakawa,,giantbomb
CAT-23888,6029,Ken Lobb,,giantbomb
CAT-23888,6029,Hans Lo,,giantbomb
CAT-23888,6029,Michael Shapiro,,giantbomb
CAT-23888,6029,Charles Martinet,,giantbomb
CAT-23888,6029,Keiko Tamura,,giantbomb
CAT-23888,6029,Hiroshi Yamauchi,,giantbomb
CAT-23888,6029,Genyo Takeda,,giantbomb
CAT-23888,6029,Tsutomu Koganezawa,,giantbomb
CAT-19749,15035,Will Wright,,giantbomb
CAT-19749,15035,Stan Kalisher,,giantbomb
CAT-19749,15035,Simon Butler,,giantbomb
CAT-19749,15035,David Whittaker,,giantbomb
CAT-19749,15035,Edward Kilham,,giantbomb
CAT-19749,15035,Steve Hales,,giantbomb
CAT-19749,15035,Soyo Oka,,giantbomb
CAT-19749,15035,Kenji Nakajima,,giantbomb
CAT-19749,15035,Gregory Allen,,giantbomb
CAT-19749,15035,Richard Walker,,giantbomb
CAT-60676,7286,Lucy Bradshaw,,giantbomb
CAT-60676,7286,Joe Ybarra,,giantbomb
CAT-60676,7286,Gary Barth,,giantbomb
CAT-60676,7286,Tom Sloper,,giantbomb
CAT-60676,7286,Tony Van,,giantbomb
CAT-60676,7286,Jeff Glazier,,giantbomb
CAT-60676,7286,David Arnspiger,,giantbomb
CAT-60676,7286,Steve Englehart,,giantbomb
CAT-60676,7286,Doug Barnett,,giantbomb
CAT-60676,7286,Jean Z. Xiong,,giantbomb
CAT-60676,7286,Robert Lupo,,giantbomb
CAT-60676,7286,John Vifian,,giantbomb
CAT-60676,7286,Christian Campbell,,giantbomb
CAT-09819,1791,Makoto Takahashi,,giantbomb
CAT-60680,1356,Jason DeLong,,giantbomb
CAT-60680,1356,Josh Holmes,,giantbomb
CAT-60680,1356,Daryl Anselmo,,giantbomb
CAT-60680,1356,Willie Loh,,giantbomb
CAT-60680,1356,Frank Barchard,,giantbomb
CAT-60680,1356,Corinne Mah,,giantbomb
CAT-60680,1356,Allen Iverson,,giantbomb
CAT-60680,1356,William M. Mozell,,giantbomb
